epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
46,1075.71,1.21824,0.77612,1.1837,0.7709,0.73891,0.71605,0.41896,1.80308,0.91565,2.05248,0.000311906,0.000311906,0.000311906
47,1097.84,1.16087,0.64803,1.102,0.51016,0.71328,0.7175,0.3753,1.82502,0.78301,2.00676,0.000313145,0.000313145,0.000313145
48,1121.89,1.33218,0.71887,1.10668,0.51016,0.71328,0.7175,0.3753,1.82502,0.78301,2.00676,0.000314136,0.000314136,0.000314136
49,1140.1,1.22707,0.74666,1.15682,0.52596,0.61644,0.65553,0.36385,1.88274,0.8093,1.99845,0.00031488,0.00031488,0.00031488
50,1164.05,1.20244,0.7092,1.1327,0.52596,0.61644,0.65553,0.36385,1.88274,0.8093,1.99845,0.000315376,0.000315376,0.000315376
51,1186.54,1.26513,0.73469,1.00698,0.32528,0.75,0.47454,0.25759,1.86882,1.09629,1.99774,0.000315625,0.000315625,0.000315625
52,1211.36,1.278,0.69864,1.16729,0.32528,0.75,0.47454,0.25759,1.86882,1.09629,1.99774,0.000315626,0.000315626,0.000315626
53,1235.58,1.26074,0.68162,1.02381,0.32528,0.75,0.47454,0.25759,1.86882,1.09629,1.99774,0.00031538,0.00031538,0.00031538
54,1259.35,1.17377,0.67613,1.07576,0.32114,0.625,0.52858,0.25523,1.7941,1.14882,1.98357,0.000314886,0.000314886,0.000314886
55,1282.34,1.2121,0.69556,1.22499,0.32114,0.625,0.52858,0.25523,1.7941,1.14882,1.98357,0.000314145,0.000314145,0.000314145
56,1306.66,1.20907,0.6513,1.09963,0.32114,0.625,0.52858,0.25523,1.7941,1.14882,1.98357,0.000313156,0.000313156,0.000313156
57,1328.35,1.19688,0.65015,1.10781,0.32484,0.625,0.53026,0.30471,1.71127,0.86966,1.89619,0.00031192,0.00031192,0.00031192
58,1352.86,1.1915,0.61785,1.03545,0.32484,0.625,0.53026,0.30471,1.71127,0.86966,1.89619,0.000310436,0.000310436,0.000310436
59,1374.2,1.23707,0.65149,1.08977,0.32484,0.625,0.53026,0.30471,1.71127,0.86966,1.89619,0.000308705,0.000308705,0.000308705
60,1397.32,1.10907,0.59872,1.05858,0.36824,0.79257,0.57825,0.35369,1.84045,0.80325,1.87713,0.000306726,0.000306726,0.000306726
61,1417.51,1.20818,0.60299,1.11753,0.36824,0.79257,0.57825,0.35369,1.84045,0.80325,1.87713,0.0003045,0.0003045,0.0003045
62,1435.36,1.04388,0.59032,1.06985,0.36824,0.79257,0.57825,0.35369,1.84045,0.80325,1.87713,0.000302026,0.000302026,0.000302026
63,1454.73,1.16785,0.59134,1.04168,0.42968,0.70523,0.50999,0.31119,1.82726,0.84449,1.8941,0.000299305,0.000299305,0.000299305
64,1477.92,1.06968,0.54002,1.02465,0.42968,0.70523,0.50999,0.31119,1.82726,0.84449,1.8941,0.000296336,0.000296336,0.000296336
65,1497.44,1.2295,0.61463,1.06538,0.42968,0.70523,0.50999,0.31119,1.82726,0.84449,1.8941,0.00029312,0.00029312,0.00029312
66,1518.42,1.08708,0.58693,1.00705,0.49973,0.75,0.61747,0.32363,1.76379,0.922,1.93927,0.000289656,0.000289656,0.000289656
67,1541.19,1.1186,0.62615,1.00616,0.49973,0.75,0.61747,0.32363,1.76379,0.922,1.93927,0.000285945,0.000285945,0.000285945
68,1563.74,1.11307,0.58281,1.00624,0.49973,0.75,0.61747,0.32363,1.76379,0.922,1.93927,0.000281986,0.000281986,0.000281986
69,1583.03,1.11183,0.57752,1.11537,0.69249,0.875,0.9115,0.47047,1.72889,0.81102,1.99384,0.00027778,0.00027778,0.00027778
70,1606.55,1.08688,0.55962,1.01368,0.69249,0.875,0.9115,0.47047,1.72889,0.81102,1.99384,0.000273326,0.000273326,0.000273326
71,1628.87,1.14705,0.61282,1.04357,0.69249,0.875,0.9115,0.47047,1.72889,0.81102,1.99384,0.000268625,0.000268625,0.000268625
72,1650.06,1.12575,0.57754,1.04796,0.67307,0.85598,0.87053,0.41168,1.8101,0.74698,2.02374,0.000263676,0.000263676,0.000263676
73,1672.47,1.11702,0.63416,1.17028,0.67307,0.85598,0.87053,0.41168,1.8101,0.74698,2.02374,0.00025848,0.00025848,0.00025848
74,1692.93,1.0028,0.51998,1.02169,0.67307,0.85598,0.87053,0.41168,1.8101,0.74698,2.02374,0.000253036,0.000253036,0.000253036
75,1712.26,1.14321,0.59526,1.1711,0.64449,0.86613,0.72522,0.41228,1.84941,0.67483,2.02438,0.000247345,0.000247345,0.000247345
76,1733.93,1.13593,0.56032,1.07447,0.64449,0.86613,0.72522,0.41228,1.84941,0.67483,2.02438,0.000241406,0.000241406,0.000241406
77,1754.87,1.12403,0.56397,1.04645,0.64449,0.86613,0.72522,0.41228,1.84941,0.67483,2.02438,0.00023522,0.00023522,0.00023522
78,1775.24,1.10775,0.57901,1.17148,0.56095,0.93861,0.72108,0.38549,1.83644,0.66484,1.95332,0.000228786,0.000228786,0.000228786
79,1798.63,1.11576,0.5621,1.05017,0.56095,0.93861,0.72108,0.38549,1.83644,0.66484,1.95332,0.000222105,0.000222105,0.000222105
80,1819.73,1.12297,0.57726,0.98693,0.56095,0.93861,0.72108,0.38549,1.83644,0.66484,1.95332,0.000215176,0.000215176,0.000215176
81,1841.06,1.10793,0.59957,1.03124,0.57373,0.98789,0.77549,0.43816,1.8381,0.67422,1.89441,0.000208,0.000208,0.000208
82,1863.37,1.02051,0.5517,1.04863,0.57373,0.98789,0.77549,0.43816,1.8381,0.67422,1.89441,0.000200576,0.000200576,0.000200576
83,1882.59,1.17539,0.59416,1.14749,0.57373,0.98789,0.77549,0.43816,1.8381,0.67422,1.89441,0.000192905,0.000192905,0.000192905
84,1902.01,1.11593,0.57642,1.10542,0.49934,0.73361,0.71772,0.40606,1.81535,0.69365,1.8387,0.000184986,0.000184986,0.000184986
85,1924.76,1.03877,0.55877,1.08769,0.49934,0.73361,0.71772,0.40606,1.81535,0.69365,1.8387,0.00017682,0.00017682,0.00017682
86,1945.83,1.13327,0.55485,1.04348,0.49934,0.73361,0.71772,0.40606,1.81535,0.69365,1.8387,0.000168406,0.000168406,0.000168406
87,1965.66,1.1411,0.57718,1.15702,0.49934,0.73361,0.71772,0.40606,1.81535,0.69365,1.8387,0.000159745,0.000159745,0.000159745
88,1986.71,1.2162,0.57526,1.09272,0.56023,0.73657,0.68793,0.40434,1.78235,0.69192,1.8131,0.000150836,0.000150836,0.000150836
89,2008.95,1.03959,0.52363,1.00972,0.56023,0.73657,0.68793,0.40434,1.78235,0.69192,1.8131,0.00014168,0.00014168,0.00014168
90,2027.9,1.08941,0.53318,1.00455,0.56023,0.73657,0.68793,0.40434,1.78235,0.69192,1.8131,0.000132276,0.000132276,0.000132276
91,2059.01,1.06763,0.52396,1.06096,0.56023,0.73657,0.68793,0.40434,1.78235,0.69192,1.8131,0.000122625,0.000122625,0.000122625
92,2078.09,1.05822,0.51845,1.01821,0.58572,0.75,0.68149,0.35976,1.77642,0.65025,1.79407,0.000112726,0.000112726,0.000112726
93,2097.22,1.02512,0.49313,1.00429,0.58572,0.75,0.68149,0.35976,1.77642,0.65025,1.79407,0.00010258,0.00010258,0.00010258
94,2117.49,1.10848,0.53719,1.07523,0.58572,0.75,0.68149,0.35976,1.77642,0.65025,1.79407,9.21862e-05,9.21862e-05,9.21862e-05
95,2137.8,1.12994,0.56467,1.08376,0.58572,0.75,0.68149,0.35976,1.77642,0.65025,1.79407,8.1545e-05,8.1545e-05,8.1545e-05
96,2158.1,1.04519,0.51102,1.04751,0.7159,0.72107,0.78493,0.42742,1.77275,0.6309,1.76217,7.06563e-05,7.06563e-05,7.06563e-05
97,2179.18,1.02996,0.5308,0.98402,0.7159,0.72107,0.78493,0.42742,1.77275,0.6309,1.76217,5.952e-05,5.952e-05,5.952e-05
98,2198.53,1.03774,0.50987,0.98558,0.7159,0.72107,0.78493,0.42742,1.77275,0.6309,1.76217,4.81363e-05,4.81363e-05,4.81363e-05
99,2219.34,0.99458,0.46233,1.01844,0.7159,0.72107,0.78493,0.42742,1.77275,0.6309,1.76217,3.6505e-05,3.6505e-05,3.6505e-05
100,2239.3,1.07165,0.53242,1.03374,0.75639,0.71629,0.79336,0.4438,1.76138,0.62082,1.74344,2.46263e-05,2.46263e-05,2.46263e-05
