epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
38,538.079,2.26496,21.9208,1.88582,0.4091,0.10714,0.16998,0.06416,3.13581,1184.95,2.69999,0.000804997,0.000804997,0.000804997
39,549.412,2.20114,18.7366,1.57991,0.04564,0.30177,0.06983,0.02881,2.93524,1153.76,3.48955,0.000819408,0.000819408,0.000819408
40,564.217,2.1565,18.4033,1.58586,0.04564,0.30177,0.06983,0.02881,2.93524,1153.76,3.48955,0.000833303,0.000833303,0.000833303
41,576.732,2.14046,19.1308,1.58557,0.42089,0.3604,0.20498,0.08405,2.97758,277.633,3.2212,0.000846672,0.000846672,0.000846672
42,590.075,2.19565,17.3578,1.50551,0.61347,0.54292,0.49691,0.17471,2.87637,61.4689,3.06223,0.00085951,0.00085951,0.00085951
43,604.519,2.39013,23.0665,2.08336,0.61347,0.54292,0.49691,0.17471,2.87637,61.4689,3.06223,0.000871808,0.000871808,0.000871808
44,617.881,2.0466,16.6905,1.58386,0.59661,0.60156,0.57679,0.22479,2.63115,39.4944,2.79278,0.000883559,0.000883559,0.000883559
45,632.788,2.13492,19.742,1.57288,0.59661,0.60156,0.57679,0.22479,2.63115,39.4944,2.79278,0.000894758,0.000894758,0.000894758
46,645.93,2.09365,18.4587,1.51407,0.60194,0.59129,0.58141,0.21518,2.63122,36.8459,2.80174,0.000905397,0.000905397,0.000905397
47,661.096,2.36817,20.5857,1.58974,0.60194,0.59129,0.58141,0.21518,2.63122,36.8459,2.80174,0.000915472,0.000915472,0.000915472
48,674.073,2.26829,19.1913,1.62898,0.43341,0.73657,0.601,0.24286,2.54308,42.5328,2.76079,0.000924978,0.000924978,0.000924978
49,688.229,2.11039,20.7225,1.68545,0.43341,0.73657,0.601,0.24286,2.54308,42.5328,2.76079,0.000933909,0.000933909,0.000933909
50,701.889,2.19785,20.3556,1.7928,0.53085,0.50692,0.54626,0.24594,2.56886,33.3431,2.70014,0.000942261,0.000942261,0.000942261
51,716.183,2.13282,19.8926,1.7427,0.53085,0.50692,0.54626,0.24594,2.56886,33.3431,2.70014,0.000940625,0.000940625,0.000940625
52,728.939,2.09476,18.6012,1.6088,0.50995,0.55973,0.55409,0.23336,2.62989,26.5062,2.61962,0.000929335,0.000929335,0.000929335
53,743.395,2.11033,17.7098,1.47132,0.50995,0.55973,0.55409,0.23336,2.62989,26.5062,2.61962,0.000917914,0.000917914,0.000917914
54,756.203,2.13624,18.9447,1.58236,0.38457,0.50055,0.54711,0.23803,2.6501,26.1131,2.61653,0.000906368,0.000906368,0.000906368
55,769.292,2.04262,17.7243,1.66662,0.38457,0.50055,0.54711,0.23803,2.6501,26.1131,2.61653,0.000894701,0.000894701,0.000894701
56,781.739,2.29693,18.7078,1.61266,0.35042,0.58762,0.53167,0.23393,2.46751,29.8205,2.48147,0.000882918,0.000882918,0.000882918
57,796.416,2.10198,16.2904,1.48699,0.35042,0.58762,0.53167,0.23393,2.46751,29.8205,2.48147,0.000871025,0.000871025,0.000871025
58,809.609,1.93206,16.1809,1.59356,0.44136,0.56887,0.45313,0.19234,2.41898,28.4315,2.37129,0.000859027,0.000859027,0.000859027
59,824.335,2.13585,17.2663,1.6149,0.44136,0.56887,0.45313,0.19234,2.41898,28.4315,2.37129,0.000846929,0.000846929,0.000846929
60,838.278,1.99295,16.5624,1.65697,0.6466,0.52153,0.55177,0.26407,2.35911,24.5473,2.38697,0.000834736,0.000834736,0.000834736
61,852.627,2.0352,17.4882,1.52288,0.6466,0.52153,0.55177,0.26407,2.35911,24.5473,2.38697,0.000822454,0.000822454,0.000822454
62,865.572,2.0073,17.0695,1.69075,0.69522,0.55467,0.58032,0.25597,2.39399,21.814,2.37346,0.000810088,0.000810088,0.000810088
63,880.106,1.98844,17.7318,1.68459,0.69522,0.55467,0.58032,0.25597,2.39399,21.814,2.37346,0.000797644,0.000797644,0.000797644
64,893.06,1.82928,16.8785,1.53921,0.66582,0.4994,0.53079,0.2413,2.48135,24.8525,2.42992,0.000785127,0.000785127,0.000785127
65,907.334,2.03836,15.6965,1.54763,0.66582,0.4994,0.53079,0.2413,2.48135,24.8525,2.42992,0.000772542,0.000772542,0.000772542
66,920.567,1.89336,15.331,1.48563,0.6055,0.49431,0.38649,0.15635,2.47211,23.7291,2.41827,0.000759895,0.000759895,0.000759895
67,935.719,2.04194,15.762,1.47009,0.6055,0.49431,0.38649,0.15635,2.47211,23.7291,2.41827,0.000747192,0.000747192,0.000747192
68,948.878,1.88893,14.494,1.48744,0.41846,0.53353,0.5087,0.17642,2.57473,25.1518,2.42602,0.000734438,0.000734438,0.000734438
69,963.417,1.92331,14.6533,1.48496,0.41846,0.53353,0.5087,0.17642,2.57473,25.1518,2.42602,0.000721639,0.000721639,0.000721639
70,976.546,2.05991,15.4726,1.47613,0.63531,0.59462,0.57197,0.2372,2.56274,19.2322,2.55962,0.0007088,0.0007088,0.0007088
71,990.773,2.008,15.7725,1.72148,0.63531,0.59462,0.57197,0.2372,2.56274,19.2322,2.55962,0.000695927,0.000695927,0.000695927
72,1004.1,2.22948,19.8102,1.78131,0.45459,0.60354,0.61548,0.28348,2.54659,18.6683,2.61403,0.000683026,0.000683026,0.000683026
73,1018.7,2.26328,16.5819,1.61823,0.45459,0.60354,0.61548,0.28348,2.54659,18.6683,2.61403,0.000670102,0.000670102,0.000670102
74,1032.55,2.29457,16.7348,1.61147,0.51393,0.59849,0.60707,0.25259,2.53893,18.8477,2.47973,0.000657161,0.000657161,0.000657161
75,1047.24,1.81292,16.4812,1.6904,0.51393,0.59849,0.60707,0.25259,2.53893,18.8477,2.47973,0.000644208,0.000644208,0.000644208
76,1060.74,1.97269,15.3292,1.56488,0.59448,0.49446,0.53273,0.23722,2.60818,19.8391,2.47023,0.00063125,0.00063125,0.00063125
77,1074.65,1.98577,17.1272,1.70123,0.59448,0.49446,0.53273,0.23722,2.60818,19.8391,2.47023,0.000618292,0.000618292,0.000618292
78,1088.21,2.06369,15.2091,1.71907,0.71436,0.50496,0.53064,0.25839,2.55428,20.577,2.30353,0.000605339,0.000605339,0.000605339
79,1102.73,2.06412,15.5326,1.68174,0.71436,0.50496,0.53064,0.25839,2.55428,20.577,2.30353,0.000592398,0.000592398,0.000592398
80,1115.72,1.89537,14.6458,1.5132,0.50964,0.64582,0.53513,0.2775,2.42223,18.6661,2.24518,0.000579474,0.000579474,0.000579474
81,1130.36,2.08285,16.5706,1.56597,0.50964,0.64582,0.53513,0.2775,2.42223,18.6661,2.24518,0.000566573,0.000566573,0.000566573
82,1143.63,2.03593,15.6597,1.58232,0.43911,0.74149,0.57178,0.25238,2.45318,18.5796,2.23213,0.0005537,0.0005537,0.0005537
83,1157.77,1.86174,15.3274,1.55626,0.43911,0.74149,0.57178,0.25238,2.45318,18.5796,2.23213,0.000540861,0.000540861,0.000540861
84,1171.07,1.94907,15.5201,1.56656,0.42413,0.62692,0.63096,0.35683,2.43997,19.8696,2.21505,0.000528062,0.000528062,0.000528062
85,1185.92,1.92018,15.6756,1.52231,0.42413,0.62692,0.63096,0.35683,2.43997,19.8696,2.21505,0.000515308,0.000515308,0.000515308
86,1200.64,2.19835,19.113,1.90229,0.39436,0.65169,0.62879,0.33629,2.39755,19.6218,2.17022,0.000502605,0.000502605,0.000502605
87,1215.71,2.0679,19.4911,1.70076,0.39436,0.65169,0.62879,0.33629,2.39755,19.6218,2.17022,0.000489958,0.000489958,0.000489958
88,1228.42,2.0671,16.3721,1.68172,0.58033,0.75339,0.76196,0.33072,2.44706,19.1059,2.18947,0.000477373,0.000477373,0.000477373
89,1241.87,2.14958,17.7095,1.65358,0.58033,0.75339,0.76196,0.33072,2.44706,19.1059,2.18947,0.000464856,0.000464856,0.000464856
90,1255.49,2.06783,16.3879,1.62547,0.56328,0.66734,0.72035,0.33694,2.45881,18.5733,2.16679,0.000452412,0.000452412,0.000452412
91,1270.28,2.10729,17.1803,1.64973,0.56328,0.66734,0.72035,0.33694,2.45881,18.5733,2.16679,0.000440046,0.000440046,0.000440046
92,1283.13,2.15373,16.0732,1.56924,0.50322,0.83001,0.7356,0.34058,2.44674,18.6765,2.14998,0.000427764,0.000427764,0.000427764
93,1297.43,1.92842,15.1754,1.53977,0.50322,0.83001,0.7356,0.34058,2.44674,18.6765,2.14998,0.000415571,0.000415571,0.000415571
94,1311.86,1.81294,16.154,1.61501,0.44657,0.8071,0.69896,0.35455,2.4366,18.547,2.13229,0.000403473,0.000403473,0.000403473
95,1327.07,1.8612,15.1153,1.57374,0.44657,0.8071,0.69896,0.35455,2.4366,18.547,2.13229,0.000391475,0.000391475,0.000391475
96,1339.98,1.87189,14.7803,1.59644,0.48761,0.7952,0.6887,0.36074,2.34472,17.3665,2.0737,0.000379582,0.000379582,0.000379582
97,1355.33,1.92708,14.54,1.44898,0.48761,0.7952,0.6887,0.36074,2.34472,17.3665,2.0737,0.000367799,0.000367799,0.000367799
98,1369.81,1.90898,14.8399,1.57314,0.5674,0.75938,0.6856,0.35242,2.35726,17.1248,2.09243,0.000356132,0.000356132,0.000356132
99,1384.11,1.79565,13.645,1.49984,0.5674,0.75938,0.6856,0.35242,2.35726,17.1248,2.09243,0.000344586,0.000344586,0.000344586
100,1397.88,1.9796,14.2933,1.45539,0.68457,0.73373,0.68485,0.34604,2.29588,16.1066,2.0757,0.000333165,0.000333165,0.000333165
101,1412.34,1.85431,13.753,1.62556,0.68457,0.73373,0.68485,0.34604,2.29588,16.1066,2.0757,0.000321875,0.000321875,0.000321875
102,1425.53,1.83842,13.4051,1.57081,0.73492,0.72773,0.79025,0.37775,2.32426,15.9076,2.0848,0.000310721,0.000310721,0.000310721
103,1440.7,1.86687,14.8461,1.68006,0.73492,0.72773,0.79025,0.37775,2.32426,15.9076,2.0848,0.000299707,0.000299707,0.000299707
104,1454.38,1.84307,14.711,1.56071,0.74531,0.68022,0.81365,0.38143,2.35113,15.8902,2.11765,0.000288839,0.000288839,0.000288839
105,1469.68,1.89746,14.0278,1.51489,0.74531,0.68022,0.81365,0.38143,2.35113,15.8902,2.11765,0.000278121,0.000278121,0.000278121
106,1483.35,1.87622,14.4162,1.45839,0.64967,0.79991,0.76986,0.37522,2.37812,16.2077,2.14999,0.000267558,0.000267558,0.000267558
107,1498.26,2.07741,14.9038,1.51231,0.64967,0.79991,0.76986,0.37522,2.37812,16.2077,2.14999,0.000257154,0.000257154,0.000257154
108,1510.39,1.92256,15.0298,1.64734,0.61816,0.74873,0.77249,0.38609,2.41054,16.4267,2.17584,0.000246915,0.000246915,0.000246915
109,1524.91,2.04678,15.5117,1.58028,0.61816,0.74873,0.77249,0.38609,2.41054,16.4267,2.17584,0.000236844,0.000236844,0.000236844
110,1537.83,1.81089,13.1708,1.5074,0.77506,0.74707,0.84907,0.44209,2.45906,16.8402,2.16635,0.000226946,0.000226946,0.000226946
111,1552.74,1.79074,14.7407,1.58573,0.77506,0.74707,0.84907,0.44209,2.45906,16.8402,2.16635,0.000217225,0.000217225,0.000217225
112,1566.24,1.86402,13.9031,1.50542,0.7383,0.76114,0.90412,0.47333,2.48699,16.9899,2.16443,0.000207686,0.000207686,0.000207686
113,1581.17,1.83015,13.9002,1.38694,0.7383,0.76114,0.90412,0.47333,2.48699,16.9899,2.16443,0.000198333,0.000198333,0.000198333
114,1594.35,1.88535,14.6705,1.52076,0.79394,0.75939,0.90259,0.46594,2.46935,17.1101,2.14598,0.00018917,0.00018917,0.00018917
115,1609.73,1.93693,14.109,1.64482,0.79394,0.75939,0.90259,0.46594,2.46935,17.1101,2.14598,0.000180201,0.000180201,0.000180201
116,1623.12,1.76977,14.1987,1.59035,0.82654,0.75556,0.89219,0.47797,2.41721,16.4849,2.12218,0.000171429,0.000171429,0.000171429
117,1637.86,1.82019,13.4122,1.44034,0.82654,0.75556,0.89219,0.47797,2.41721,16.4849,2.12218,0.000162859,0.000162859,0.000162859
118,1650.47,1.72479,13.6567,1.4658,0.74166,0.78534,0.88448,0.46787,2.35057,15.5741,2.09843,0.000154495,0.000154495,0.000154495
119,1664.99,1.79512,13.5863,1.37429,0.74166,0.78534,0.88448,0.46787,2.35057,15.5741,2.09843,0.00014634,0.00014634,0.00014634
120,1678.61,1.85883,13.8321,1.46747,0.64188,0.84424,0.82213,0.45681,2.29138,14.8188,2.08897,0.000138397,0.000138397,0.000138397
121,1693.28,1.6777,12.3193,1.46837,0.64188,0.84424,0.82213,0.45681,2.29138,14.8188,2.08897,0.000130671,0.000130671,0.000130671
122,1706.65,1.80213,12.9432,1.39704,0.61314,0.8296,0.78632,0.44701,2.27655,14.5292,2.07934,0.000123164,0.000123164,0.000123164
123,1720.94,1.84241,13.3082,1.46584,0.61314,0.8296,0.78632,0.44701,2.27655,14.5292,2.07934,0.00011588,0.00011588,0.00011588
124,1734.25,1.73227,12.2507,1.50533,0.65337,0.77037,0.7905,0.43882,2.27848,14.4614,2.06924,0.000108822,0.000108822,0.000108822
125,1748.62,1.75788,13.0429,1.62309,0.65337,0.77037,0.7905,0.43882,2.27848,14.4614,2.06924,0.000101993,0.000101993,0.000101993
126,1761.59,1.62382,12.5437,1.50214,0.69521,0.72899,0.79914,0.44483,2.26049,14.2936,2.05515,9.53968e-05,9.53968e-05,9.53968e-05
127,1776.05,1.71487,12.4847,1.46345,0.69521,0.72899,0.79914,0.44483,2.26049,14.2936,2.05515,8.90352e-05,8.90352e-05,8.90352e-05
128,1789.61,1.76721,12.5254,1.45129,0.59415,0.93884,0.78351,0.45355,2.24342,14.0868,2.04214,8.29115e-05,8.29115e-05,8.29115e-05
129,1804.39,1.85145,14.5056,1.57782,0.59415,0.93884,0.78351,0.45355,2.24342,14.0868,2.04214,7.70283e-05,7.70283e-05,7.70283e-05
130,1817.56,1.75671,12.7365,1.43513,0.59991,0.88019,0.76408,0.45485,2.21512,13.923,2.0196,7.13883e-05,7.13883e-05,7.13883e-05
131,1832.87,1.71731,12.6024,1.52605,0.59991,0.88019,0.76408,0.45485,2.21512,13.923,2.0196,6.59937e-05,6.59937e-05,6.59937e-05
132,1845.83,1.75796,12.5167,1.3853,0.67034,0.93953,0.84868,0.49585,2.21015,13.7562,2.00174,6.08472e-05,6.08472e-05,6.08472e-05
133,1860.22,1.71285,12.6931,1.38565,0.67034,0.93953,0.84868,0.49585,2.21015,13.7562,2.00174,5.59508e-05,5.59508e-05,5.59508e-05
134,1874.05,1.88489,13.0289,1.39365,0.74733,0.84895,0.87965,0.49426,2.21474,13.727,1.99262,5.13068e-05,5.13068e-05,5.13068e-05
135,1888.75,1.69457,12.2792,1.39455,0.74733,0.84895,0.87965,0.49426,2.21474,13.727,1.99262,4.69171e-05,4.69171e-05,4.69171e-05
136,1901.8,1.78366,13.9199,1.60981,0.72584,0.87022,0.90138,0.51186,2.22215,13.7597,1.98356,4.27838e-05,4.27838e-05,4.27838e-05
137,1916.5,1.81662,12.7214,1.44626,0.72584,0.87022,0.90138,0.51186,2.22215,13.7597,1.98356,3.89086e-05,3.89086e-05,3.89086e-05
138,1929.69,1.6668,12.1639,1.40089,0.85067,0.82533,0.91401,0.51254,2.22121,13.7606,1.97657,3.52932e-05,3.52932e-05,3.52932e-05
139,1944.51,1.7333,12.5256,1.40484,0.85067,0.82533,0.91401,0.51254,2.22121,13.7606,1.97657,3.19392e-05,3.19392e-05,3.19392e-05
140,1957.57,1.77634,12.1495,1.46234,0.88193,0.81516,0.9294,0.51276,2.22533,13.7261,1.97048,2.88481e-05,2.88481e-05,2.88481e-05
141,2003.09,1.68401,13.6423,1.35608,0.88193,0.81516,0.9294,0.51276,2.22533,13.7261,1.97048,2.60212e-05,2.60212e-05,2.60212e-05
142,2016.04,1.80584,15.041,1.42877,0.84019,0.86811,0.94323,0.51708,2.23799,13.6921,1.98247,2.34598e-05,2.34598e-05,2.34598e-05
143,2030.55,1.66785,12.4861,1.51825,0.84019,0.86811,0.94323,0.51708,2.23799,13.6921,1.98247,2.1165e-05,2.1165e-05,2.1165e-05
144,2043.57,1.78587,14.0692,1.4539,0.84074,0.86223,0.9533,0.52107,2.24124,13.5914,1.98722,1.91377e-05,1.91377e-05,1.91377e-05
145,2057.64,1.84068,16.0831,1.76505,0.84074,0.86223,0.9533,0.52107,2.24124,13.5914,1.98722,1.7379e-05,1.7379e-05,1.7379e-05
146,2069.84,1.90802,15.585,1.54202,0.86189,0.84654,0.95368,0.52555,2.24568,13.5381,1.99468,1.58896e-05,1.58896e-05,1.58896e-05
147,2083.73,1.80392,13.637,1.49595,0.86189,0.84654,0.95368,0.52555,2.24568,13.5381,1.99468,1.467e-05,1.467e-05,1.467e-05
148,2096.2,1.83774,15.9444,1.47744,0.86237,0.84589,0.95226,0.52326,2.24672,13.5004,2.00238,1.3721e-05,1.3721e-05,1.3721e-05
149,2110.08,1.85718,12.9685,1.4515,0.86237,0.84589,0.95226,0.52326,2.24672,13.5004,2.00238,1.30427e-05,1.30427e-05,1.30427e-05
150,2122.35,1.80177,16.7674,1.73319,0.87565,0.8685,0.95475,0.53694,2.24633,13.4791,2.00348,1.26357e-05,1.26357e-05,1.26357e-05
