epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,6.84036,3.18431,129.282,3.65961,0.51806,0.05086,0.09528,0.06407,3.00219,116.741,3.33041,2.5e-05,2.5e-05,2.5e-05
2,14.002,2.92223,127.319,3.48365,0.56058,0.04927,0.09711,0.06296,3.00873,117.138,3.31276,6.24983e-05,6.24983e-05,6.24983e-05
3,20.8513,3.04626,127.791,3.84251,0.49126,0.07046,0.16493,0.10486,3.51523,97.5159,3.88597,9.99891e-05,9.99891e-05,9.99891e-05
4,29.8691,3.20765,107.647,3.82098,0.70407,0.27335,0.33077,0.23336,2.96888,66.4477,3.10434,0.000137466,0.000137466,0.000137466
5,38.1181,3.00369,67.5976,3.36146,0.28339,0.51009,0.29822,0.12822,2.71001,319.381,2.82106,0.000174924,0.000174924,0.000174924
6,46.6598,2.60187,53.6793,2.90406,0.33421,0.54529,0.35473,0.16376,2.68479,207.253,2.81801,0.000212356,0.000212356,0.000212356
7,56.0721,2.57879,53.3331,2.92839,0.54811,0.44387,0.34489,0.16296,2.63642,153.6,2.94017,0.000249756,0.000249756,0.000249756
8,64.1732,2.66648,48.606,3.08691,0.42909,0.58967,0.39465,0.19712,2.7608,78.0633,3.1284,0.000287118,0.000287118,0.000287118
9,74.6779,2.52362,45.7511,2.79767,0.30516,0.45003,0.34121,0.15411,2.70368,92.4521,3.09307,0.000324436,0.000324436,0.000324436
10,84.3649,2.30784,40.3604,2.81481,0.27548,0.39156,0.33515,0.14635,2.77847,83.1179,3.15381,0.000361704,0.000361704,0.000361704
11,93.2418,2.31639,44.8589,2.78129,0.17302,0.36283,0.20588,0.08918,2.84411,120.412,3.26951,0.000398915,0.000398915,0.000398915
12,102.568,2.4822,41.2232,2.94386,0.17149,0.23125,0.2114,0.09062,2.70448,158.2,3.21876,0.000436065,0.000436065,0.000436065
13,115.553,2.32806,39.7693,2.77042,0.27559,0.40919,0.26206,0.09964,2.72383,112.08,3.13949,0.000473146,0.000473146,0.000473146
14,124.358,2.5034,46.081,2.99116,0.2351,0.40702,0.33795,0.14037,2.78924,84.6039,3.21658,0.000510153,0.000510153,0.000510153
15,131.484,2.54112,42.8835,3.02795,0.26802,0.54879,0.41493,0.18072,2.71161,89.151,3.39967,0.000547079,0.000547079,0.000547079
16,139.402,2.43833,41.9983,3.02528,0.34753,0.60983,0.50036,0.1688,2.74711,86.2345,3.82716,0.00058392,0.00058392,0.00058392
17,147.177,2.48952,41.3489,2.97096,0.1676,0.59125,0.1711,0.06293,3.18056,140.552,4.09297,0.000620668,0.000620668,0.000620668
18,154.642,2.32831,39.0374,2.87148,0.20444,0.42445,0.22319,0.0823,3.11218,131.474,4.21633,0.000657317,0.000657317,0.000657317
19,161.71,2.50049,40.4408,2.92397,0.24446,0.358,0.20254,0.07743,3.04275,113.993,3.985,0.000693863,0.000693863,0.000693863
20,170.267,2.59279,42.532,3.03991,0.28236,0.0625,0.01564,0.00348,5.11567,343.017,6.56376,0.000730298,0.000730298,0.000730298
21,177.973,2.6049,40.5063,3.02564,0.69383,0.03125,0.03217,0.01905,5.46984,290.737,7.77643,0.000766617,0.000766617,0.000766617
22,185.905,2.52634,35.8542,2.99625,0.68271,0.05208,0.03582,0.01484,5.47687,265.951,7.81183,0.000802814,0.000802814,0.000802814
23,194.011,2.48383,39.6487,3.05853,0.2658,0.32599,0.29763,0.13658,2.95587,90.962,3.42187,0.000838883,0.000838883,0.000838883
24,202.343,2.46794,38.9999,2.99282,0.35311,0.59525,0.4877,0.22554,2.63958,66.7683,3.70309,0.000874819,0.000874819,0.000874819
25,210,2.34571,36.8447,2.85854,0.46898,0.47018,0.49809,0.22275,2.74257,60.0369,4.0463,0.000910615,0.000910615,0.000910615
26,216.983,2.34857,37.1944,2.9996,0.23705,0.45077,0.30658,0.1164,3.39671,110.659,4.45155,0.000946266,0.000946266,0.000946266
27,224.995,2.45264,34.7394,2.8449,0.28586,0.44978,0.35755,0.15855,2.72409,70.0673,3.85066,0.000981765,0.000981765,0.000981765
28,233.223,2.51449,39.2646,3.07644,0.34201,0.40028,0.28773,0.13649,2.88489,83.7994,3.65376,0.00101711,0.00101711,0.00101711
29,240.843,2.33831,36.5466,2.87314,0.34201,0.40028,0.28773,0.13649,2.88489,83.7994,3.65376,0.00105229,0.00105229,0.00105229
30,250.399,2.39831,40.538,2.73471,0.24523,0.60318,0.28903,0.14418,2.7837,62.8183,3.64035,0.0010873,0.0010873,0.0010873
31,257.79,2.3959,35.7321,2.85233,0.69536,0.33531,0.42092,0.20913,2.84793,67.1834,3.87837,0.00112214,0.00112214,0.00112214
32,266.768,2.44388,40.6343,2.99801,0.40449,0.47727,0.38618,0.19144,2.78667,60.8125,3.80795,0.0011568,0.0011568,0.0011568
33,273.616,2.38173,35.5383,2.94624,0.40449,0.47727,0.38618,0.19144,2.78667,60.8125,3.80795,0.00119127,0.00119127,0.00119127
34,280.985,2.42879,37.8199,3.01755,0.46353,0.56441,0.49042,0.21054,2.65893,47.9026,3.79323,0.00121342,0.00121342,0.00121342
35,291.251,2.44622,38.2176,2.98763,0.43403,0.54912,0.44869,0.18863,2.72387,54.7493,3.88241,0.00121119,0.00121119,0.00121119
36,299.413,2.53884,39.0001,3.05848,0.52783,0.53476,0.49606,0.2118,2.75798,60.2316,4.07399,0.0012089,0.0012089,0.0012089
37,307.692,2.43388,37.154,2.82914,0.52783,0.53476,0.49606,0.2118,2.75798,60.2316,4.07399,0.00120655,0.00120655,0.00120655
38,315.216,2.36293,36.2237,2.80843,0.38039,0.33871,0.13614,0.05161,3.5101,207.058,6.34333,0.00120413,0.00120413,0.00120413
39,324.679,2.53281,37.2001,2.89377,0.60813,0.17007,0.08314,0.02075,nan,nan,nan,0.00120165,0.00120165,0.00120165
40,331.302,2.47465,37.6744,3.00436,0.15534,0.26874,0.10969,0.02931,3.62154,84.7889,6.31514,0.00119911,0.00119911,0.00119911
41,337.501,2.40085,37.4642,2.87331,0.15534,0.26874,0.10969,0.02931,3.62154,84.7889,6.31514,0.00119651,0.00119651,0.00119651
42,343.554,2.30775,34.9363,2.85793,0.20165,0.34803,0.19611,0.07424,3.42235,72.5993,5.02406,0.00119384,0.00119384,0.00119384
43,350.618,2.41442,37.6379,2.91596,0.27258,0.29298,0.3101,0.1174,3.14849,99.4486,4.4019,0.00119111,0.00119111,0.00119111
44,358.513,2.33474,33.0859,2.76233,0.70364,0.46558,0.37412,0.15287,2.58553,61.3829,3.47992,0.00118832,0.00118832,0.00118832
45,365.731,2.29964,32.2645,2.81677,0.70364,0.46558,0.37412,0.15287,2.58553,61.3829,3.47992,0.00118547,0.00118547,0.00118547
46,373.851,2.2362,33.154,2.8357,0.13994,0.14616,0.08787,0.03407,4.71127,106.664,8.7838,0.00118256,0.00118256,0.00118256
47,383.247,2.36998,34.1808,2.79284,0.274,0.19759,0.13838,0.05362,4.39484,117.895,7.98166,0.00117959,0.00117959,0.00117959
48,393.257,2.31255,35.6352,2.71453,0.27465,0.46338,0.35176,0.16228,2.86455,63.0101,3.61831,0.00117656,0.00117656,0.00117656
49,401.474,2.41381,35.4389,2.86471,0.27465,0.46338,0.35176,0.16228,2.86455,63.0101,3.61831,0.00117346,0.00117346,0.00117346
50,408.995,2.33845,40.0607,2.90732,0.43955,0.52972,0.57936,0.26355,2.5362,37.7948,3.46134,0.00117031,0.00117031,0.00117031
51,415.873,2.2804,34.725,2.88894,0.37228,0.59068,0.55235,0.26053,2.57627,42.0042,3.43859,0.0011671,0.0011671,0.0011671
52,424.239,2.34989,35.1942,2.6946,0.33875,0.57348,0.44184,0.21374,2.60216,62.0191,3.43499,0.00116383,0.00116383,0.00116383
53,431.601,2.36055,37.5092,3.01868,0.33875,0.57348,0.44184,0.21374,2.60216,62.0191,3.43499,0.00116051,0.00116051,0.00116051
54,439.148,2.16863,33.6566,2.94701,0.28298,0.53,0.34922,0.14091,2.60092,73.6327,3.39917,0.00115712,0.00115712,0.00115712
55,445.528,2.31302,36.2111,2.88916,0.24127,0.49572,0.23557,0.09666,2.95185,114.1,4.25716,0.00115368,0.00115368,0.00115368
56,454.132,2.26458,32.9608,2.84963,0.29867,0.52901,0.38845,0.17882,2.74425,56.9573,3.60684,0.00115018,0.00115018,0.00115018
57,463.874,2.23417,32.4885,2.73217,0.29867,0.52901,0.38845,0.17882,2.74425,56.9573,3.60684,0.00114662,0.00114662,0.00114662
58,471.437,2.25291,33.4986,2.83544,0.40361,0.55026,0.57911,0.31097,2.94864,73.9121,4.13331,0.00114301,0.00114301,0.00114301
59,479.728,2.1294,32.4384,2.86122,0.53399,0.50789,0.58409,0.31228,2.88199,52.8436,4.01267,0.00113934,0.00113934,0.00113934
60,488.167,2.20257,32.1353,2.6891,0.84122,0.55439,0.62897,0.3293,2.53925,33.8449,3.49731,0.00113561,0.00113561,0.00113561
61,495.072,2.18576,30.5182,2.85521,0.84122,0.55439,0.62897,0.3293,2.53925,33.8449,3.49731,0.00113183,0.00113183,0.00113183
62,502.84,2.29117,33.5045,2.82466,0.50582,0.52719,0.5714,0.30588,2.57417,35.8377,3.57778,0.00112799,0.00112799,0.00112799
63,511.649,2.27594,35.2057,3.10861,0.76478,0.5248,0.56189,0.30407,2.54513,35.9669,3.41773,0.0011241,0.0011241,0.0011241
64,519.759,2.24163,32.2921,2.78353,0.45113,0.53158,0.49586,0.236,2.8766,68.1441,3.96932,0.00112016,0.00112016,0.00112016
65,526.192,2.16662,32.4052,2.76314,0.45113,0.53158,0.49586,0.236,2.8766,68.1441,3.96932,0.00111616,0.00111616,0.00111616
66,534.517,2.25638,33.4016,2.60805,0.40321,0.65851,0.54358,0.29398,2.76749,39.8266,3.82255,0.00111211,0.00111211,0.00111211
67,543.297,2.27415,32.1851,2.73279,0.45434,0.58218,0.52101,0.2786,2.7823,37.6546,3.64588,0.00110801,0.00110801,0.00110801
68,551.566,2.25181,33.249,2.85366,0.82216,0.61667,0.63048,0.31936,2.81177,35.5118,3.6103,0.00110385,0.00110385,0.00110385
69,560.331,2.19524,31.7215,2.86268,0.82216,0.61667,0.63048,0.31936,2.81177,35.5118,3.6103,0.00109964,0.00109964,0.00109964
70,568.817,2.18222,31.2644,2.85558,0.81725,0.45789,0.47404,0.23661,2.69633,37.4939,3.4149,0.00109538,0.00109538,0.00109538
71,577.204,2.24247,32.1352,2.76147,0.55522,0.49414,0.42983,0.18242,2.77863,38.8269,3.44421,0.00109107,0.00109107,0.00109107
72,585.439,2.16167,31.6477,2.78148,0.36574,0.45631,0.47828,0.21003,2.77755,39.4976,3.57299,0.00108671,0.00108671,0.00108671
73,593.411,2.26691,34.5311,2.91834,0.36574,0.45631,0.47828,0.21003,2.77755,39.4976,3.57299,0.0010823,0.0010823,0.0010823
74,601.682,2.2979,31.6235,2.80054,0.80816,0.56841,0.634,0.29851,2.49272,29.8938,3.40256,0.00107784,0.00107784,0.00107784
75,609.066,2.39894,31.7254,2.69608,0.47173,0.65219,0.60522,0.29759,2.4738,30.5862,3.38971,0.00107333,0.00107333,0.00107333
76,616.926,2.26634,30.648,2.69737,0.93375,0.48366,0.61809,0.29547,2.55592,33.4058,3.32193,0.00106877,0.00106877,0.00106877
77,623.292,2.20258,30.3554,2.59047,0.93375,0.48366,0.61809,0.29547,2.55592,33.4058,3.32193,0.00106417,0.00106417,0.00106417
78,630.433,2.14067,30.9088,2.87271,0.79172,0.49306,0.56431,0.27219,2.42088,33.8655,3.09805,0.00105951,0.00105951,0.00105951
79,638.069,2.224,31.3854,2.88902,0.71935,0.46497,0.43521,0.21657,2.45367,33.6027,3.10369,0.00105481,0.00105481,0.00105481
80,647.743,2.11122,29.1456,2.72798,0.61885,0.51302,0.57306,0.29832,2.42155,30.9181,3.126,0.00105007,0.00105007,0.00105007
81,654.196,2.11206,30.1703,2.5802,0.61885,0.51302,0.57306,0.29832,2.42155,30.9181,3.126,0.00104527,0.00104527,0.00104527
82,660.652,2.15007,27.712,2.68452,0.64726,0.56086,0.63333,0.34584,2.51153,30.1946,3.17475,0.00104044,0.00104044,0.00104044
