epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,161.645,2.38295,57.5367,2.77309,0.62263,0.09273,0.0799,0.03365,2.5096,159.165,2.50162,0.000572531,0.000572531,0.000572531
25,163.344,2.36964,55.9929,2.66724,0.61034,0.11779,0.06618,0.02717,2.51654,153.669,2.47569,0.000594993,0.000594993,0.000594993
26,165.175,2.27017,54.1624,2.61732,0.34093,0.18045,0.08306,0.03159,2.56831,148.592,2.64799,0.000617242,0.000617242,0.000617242
27,167.011,2.36755,61.7946,2.62426,0.03106,0.41376,0.04249,0.01921,2.66863,160.351,2.76073,0.00063927,0.00063927,0.00063927
28,168.808,2.48263,58.8807,2.68862,0.04407,0.51463,0.06087,0.0258,2.51889,160.369,2.72441,0.000661069,0.000661069,0.000661069
29,170.535,2.32427,56.6543,2.56975,0.04407,0.51463,0.06087,0.0258,2.51889,160.369,2.72441,0.000682631,0.000682631,0.000682631
30,172.303,2.32221,63.1978,2.50125,0.05111,0.28576,0.09652,0.04585,2.46022,147.459,2.6972,0.000703948,0.000703948,0.000703948
31,174.171,2.30013,55.8189,2.63508,0.62386,0.05764,0.07393,0.03368,2.60772,172.403,2.78614,0.000725014,0.000725014,0.000725014
32,176.017,2.35303,57.9106,2.67134,0.47856,0.08772,0.07761,0.03797,2.50768,155.076,2.69185,0.000745819,0.000745819,0.000745819
33,177.813,2.28306,51.3717,2.64116,0.47856,0.08772,0.07761,0.03797,2.50768,155.076,2.69185,0.000766357,0.000766357,0.000766357
34,179.575,2.23454,57.034,2.59559,0.63795,0.09273,0.08691,0.04084,2.45711,155.627,2.68624,0.000778832,0.000778832,0.000778832
35,181.414,2.34495,52.6979,2.58011,0.64062,0.10829,0.08651,0.03807,2.5601,161.549,2.73396,0.000775579,0.000775579,0.000775579
36,183.207,2.48693,58.7181,2.68866,0.63307,0.10777,0.09157,0.0431,2.50138,149.674,2.66215,0.000772238,0.000772238,0.000772238
37,184.875,2.46356,56.0015,2.57255,0.63307,0.10777,0.09157,0.0431,2.50138,149.674,2.66215,0.000768811,0.000768811,0.000768811
38,186.662,2.38881,52.4112,2.55227,0.20276,0.23413,0.08972,0.04295,2.56143,129.591,2.66405,0.000765298,0.000765298,0.000765298
39,188.418,2.42187,50.9537,2.56275,0.20968,0.24829,0.09205,0.04465,2.53409,122.337,2.65762,0.000761699,0.000761699,0.000761699
40,190.188,2.28939,47.5499,2.57285,0.19497,0.20875,0.08573,0.04068,2.49427,128.613,2.59755,0.000758017,0.000758017,0.000758017
41,191.897,2.18287,46.6509,2.45768,0.19497,0.20875,0.08573,0.04068,2.49427,128.613,2.59755,0.000754251,0.000754251,0.000754251
42,193.715,2.23295,46.5828,2.52883,0.63883,0.10777,0.11786,0.05097,2.46533,131.898,2.55311,0.000750403,0.000750403,0.000750403
43,195.605,2.17889,45.6444,2.51015,0.78973,0.11028,0.11442,0.05333,2.454,140.461,2.57417,0.000746474,0.000746474,0.000746474
44,197.47,2.25429,45.2536,2.41168,0.63517,0.09088,0.10225,0.04908,2.45227,144.441,2.57812,0.000742464,0.000742464,0.000742464
45,199.19,2.19545,45.7879,2.48157,0.63517,0.09088,0.10225,0.04908,2.45227,144.441,2.57812,0.000738375,0.000738375,0.000738375
46,200.916,2.1629,46.5093,2.49146,0.62918,0.08772,0.08712,0.04173,2.51617,134.294,2.62106,0.000734207,0.000734207,0.000734207
47,202.725,2.2822,45.7737,2.54678,0.07143,0.22316,0.10003,0.04288,2.51429,134.669,2.59978,0.000729962,0.000729962,0.000729962
48,204.504,2.29435,51.5886,2.43132,0.10002,0.21627,0.10895,0.0484,2.50058,135.275,2.61687,0.000725641,0.000725641,0.000725641
49,206.361,2.19916,47.3125,2.51294,0.10002,0.21627,0.10895,0.0484,2.50058,135.275,2.61687,0.000721244,0.000721244,0.000721244
50,208.162,2.35566,52.9734,2.65749,0.08113,0.25198,0.11929,0.05391,2.38549,136.393,2.57586,0.000716774,0.000716774,0.000716774
51,209.988,2.33828,50.1346,2.63215,0.07223,0.24873,0.13615,0.06066,2.34988,136.732,2.57736,0.00071223,0.00071223,0.00071223
52,211.841,2.25662,43.7016,2.45097,0.35566,0.18578,0.10695,0.05119,2.4122,140.073,2.62291,0.000707614,0.000707614,0.000707614
53,213.679,2.18982,46.184,2.63814,0.35566,0.18578,0.10695,0.05119,2.4122,140.073,2.62291,0.000702928,0.000702928,0.000702928
54,215.481,2.15795,43.9341,2.50408,0.18325,0.28665,0.07081,0.03121,2.52891,151.631,2.72047,0.000698172,0.000698172,0.000698172
55,217.307,2.40339,48.3243,2.63205,0.18142,0.21261,0.0581,0.02569,2.51709,154.003,2.67661,0.000693347,0.000693347,0.000693347
56,219.246,2.3542,49.0881,2.66043,0.05513,0.21126,0.07325,0.03464,2.4459,143.127,2.64691,0.000688455,0.000688455,0.000688455
57,220.944,2.17092,45.6591,2.5118,0.05513,0.21126,0.07325,0.03464,2.4459,143.127,2.64691,0.000683497,0.000683497,0.000683497
58,222.697,2.36551,46.8431,2.59033,0.23027,0.1699,0.08521,0.04236,2.38722,142.5,2.60298,0.000678474,0.000678474,0.000678474
59,224.535,2.20898,46.365,2.6272,0.42767,0.16792,0.10949,0.05699,2.35353,150.154,2.55571,0.000673388,0.000673388,0.000673388
60,226.379,2.29474,44.5598,2.39013,0.373,0.12782,0.08657,0.03745,2.36102,151.411,2.55094,0.000668239,0.000668239,0.000668239
61,228.157,2.09794,48.5918,2.51148,0.373,0.12782,0.08657,0.03745,2.36102,151.411,2.55094,0.000663029,0.000663029,0.000663029
62,229.975,2.23058,47.559,2.50215,0.35761,0.12058,0.07194,0.0332,2.39484,151.527,2.56326,0.00065776,0.00065776,0.00065776
63,231.805,2.26332,47.5505,2.75009,0.23842,0.18244,0.11901,0.0676,2.39974,148.799,2.55308,0.000652432,0.000652432,0.000652432
64,233.696,2.12302,41.4514,2.48104,0.10495,0.19142,0.12149,0.05962,2.4407,148.164,2.54726,0.000647046,0.000647046,0.000647046
65,235.442,2.20436,47.5549,2.54923,0.10495,0.19142,0.12149,0.05962,2.4407,148.164,2.54726,0.000641605,0.000641605,0.000641605
66,237.179,2.16182,45.3501,2.35803,0.41331,0.1604,0.14656,0.07367,2.44698,142.217,2.53461,0.000636109,0.000636109,0.000636109
67,238.999,2.13343,43.3831,2.53422,0.05262,0.23757,0.11402,0.05933,2.47513,145.764,2.65055,0.000630561,0.000630561,0.000630561
68,240.87,2.0956,41.8345,2.5628,0.19703,0.23308,0.09419,0.04989,2.45218,148.826,2.68868,0.00062496,0.00062496,0.00062496
69,242.564,2.14174,45.4607,2.59308,0.19703,0.23308,0.09419,0.04989,2.45218,148.826,2.68868,0.000619309,0.000619309,0.000619309
70,244.39,2.08646,42.4948,2.5094,0.05377,0.23841,0.10787,0.05566,2.40901,145.245,2.60362,0.000613609,0.000613609,0.000613609
71,246.173,2.09235,39.4766,2.38061,0.14412,0.17794,0.14632,0.0768,2.3659,144.577,2.57621,0.000607861,0.000607861,0.000607861
72,248.048,2.03045,40.7623,2.4349,0.06205,0.30067,0.14268,0.07243,2.34042,146.154,2.54188,0.000602067,0.000602067,0.000602067
73,249.75,2.04094,39.8555,2.50142,0.06205,0.30067,0.14268,0.07243,2.34042,146.154,2.54188,0.000596229,0.000596229,0.000596229
74,251.54,2.11951,41.2837,2.4602,0.05377,0.50626,0.12095,0.05547,2.3142,142.525,2.51369,0.000590347,0.000590347,0.000590347
75,253.265,2.16787,39.8877,2.35411,0.09409,0.30625,0.12395,0.0561,2.29891,140.213,2.48639,0.000584423,0.000584423,0.000584423
76,255.055,2.08759,38.8475,2.32348,0.22916,0.22146,0.17019,0.07449,2.29798,139.573,2.4768,0.000578459,0.000578459,0.000578459
77,256.914,2.05973,37.9613,2.32642,0.22916,0.22146,0.17019,0.07449,2.29798,139.573,2.4768,0.000572456,0.000572456,0.000572456
78,258.7,2.06233,40.9064,2.58426,0.41225,0.22222,0.18509,0.07858,2.25738,142.61,2.44909,0.000566415,0.000566415,0.000566415
79,260.531,2.0263,38.8064,2.49039,0.09222,0.2996,0.15065,0.06201,2.22981,144.353,2.42586,0.000560339,0.000560339,0.000560339
80,262.406,2.01065,40.215,2.40573,0.18624,0.16086,0.10495,0.046,2.24999,138.277,2.42689,0.000554227,0.000554227,0.000554227
81,264.141,1.98328,39.2879,2.33264,0.18624,0.16086,0.10495,0.046,2.24999,138.277,2.42689,0.000548084,0.000548084,0.000548084
82,265.963,2.01321,37.4562,2.51405,0.36511,0.18494,0.12261,0.05939,2.26472,134.739,2.40574,0.000541908,0.000541908,0.000541908
83,267.78,2.08576,39.0235,2.45254,0.07846,0.28323,0.08833,0.04479,2.26423,138.435,2.38828,0.000535703,0.000535703,0.000535703
84,269.517,1.98287,40.6627,2.44423,0.07208,0.26485,0.07478,0.03764,2.28147,145.565,2.39904,0.000529469,0.000529469,0.000529469
85,271.259,1.96966,37.4952,2.36007,0.07208,0.26485,0.07478,0.03764,2.28147,145.565,2.39904,0.000523209,0.000523209,0.000523209
86,273.016,1.9735,38.7378,2.41089,0.3847,0.18546,0.09476,0.04729,2.31151,141.412,2.43142,0.000516923,0.000516923,0.000516923
87,274.863,1.96795,38.522,2.45627,0.62206,0.11028,0.09538,0.04342,2.34695,138.902,2.46474,0.000510613,0.000510613,0.000510613
88,276.682,2.08407,36.5557,2.35061,0.63012,0.10661,0.09442,0.04427,2.38359,139.456,2.50786,0.000504281,0.000504281,0.000504281
89,278.446,1.97137,39.2451,2.49929,0.63012,0.10661,0.09442,0.04427,2.38359,139.456,2.50786,0.000497929,0.000497929,0.000497929
90,280.236,2.04269,38.7066,2.49681,0.77794,0.10777,0.09784,0.04935,2.38306,141.883,2.53639,0.000491557,0.000491557,0.000491557
91,281.982,2.10501,35.9252,2.339,0.484,0.10777,0.08243,0.04268,2.35818,142.183,2.53107,0.000485168,0.000485168,0.000485168
92,283.812,2.02762,39.59,2.44589,0.20307,0.14474,0.06803,0.03545,2.32143,145.578,2.50581,0.000478764,0.000478764,0.000478764
93,285.664,2.01594,39.3203,2.42642,0.20307,0.14474,0.06803,0.03545,2.32143,145.578,2.50581,0.000472344,0.000472344,0.000472344
94,287.392,1.97621,36.3697,2.43674,0.19512,0.14327,0.06767,0.03598,2.31878,146.167,2.4919,0.000465912,0.000465912,0.000465912
95,289.217,2.01989,37.3343,2.3635,0.47573,0.12814,0.07878,0.03935,2.30901,145.566,2.47667,0.000459469,0.000459469,0.000459469
96,291.05,2.0063,34.902,2.27662,0.47197,0.13013,0.07775,0.04069,2.28041,148.639,2.44535,0.000453016,0.000453016,0.000453016
97,292.835,2.10043,41.8177,2.53975,0.47197,0.13013,0.07775,0.04069,2.28041,148.639,2.44535,0.000446556,0.000446556,0.000446556
98,294.625,2.06386,41.1491,2.56963,0.03895,0.3605,0.08479,0.04422,2.25092,149.734,2.40499,0.000440089,0.000440089,0.000440089
99,296.356,2.00602,36.514,2.29493,0.62347,0.11028,0.08854,0.04585,2.24101,150.485,2.38339,0.000433617,0.000433617,0.000433617
100,298.162,1.96625,35.2308,2.31023,0.76428,0.10526,0.08326,0.04168,2.25058,153.324,2.38219,0.000427142,0.000427142,0.000427142
101,299.925,2.052,38.0362,2.42656,0.76428,0.10526,0.08326,0.04168,2.25058,153.324,2.38219,0.000420665,0.000420665,0.000420665
102,301.7,1.97564,35.3026,2.30756,0.18647,0.16208,0.07895,0.03998,2.26766,156.647,2.38109,0.000414188,0.000414188,0.000414188
103,303.482,2.12773,38.7553,2.35496,0.20237,0.16233,0.08296,0.04083,2.29979,153.842,2.39524,0.000407713,0.000407713,0.000407713
104,305.257,2.03552,38.6598,2.35109,0.35121,0.1338,0.08232,0.04011,2.30964,149.374,2.4091,0.000401241,0.000401241,0.000401241
105,307.002,1.91977,38.046,2.3684,0.35121,0.1338,0.08232,0.04011,2.30964,149.374,2.4091,0.000394774,0.000394774,0.000394774
106,308.752,1.98666,36.0079,2.28616,0.20533,0.15878,0.07591,0.03714,2.28366,149.016,2.4029,0.000388314,0.000388314,0.000388314
107,310.512,1.94868,37.169,2.40272,0.19283,0.15531,0.07568,0.03796,2.24757,154.362,2.39168,0.000381861,0.000381861,0.000381861
108,312.29,1.91727,36.6916,2.34559,0.03754,0.33669,0.0745,0.03737,2.23092,156.429,2.39128,0.000375418,0.000375418,0.000375418
109,314.005,1.90418,37.1106,2.40343,0.03754,0.33669,0.0745,0.03737,2.23092,156.429,2.39128,0.000368986,0.000368986,0.000368986
110,315.806,2.0188,37.1803,2.3483,0.33873,0.17408,0.07649,0.04058,2.22354,153.896,2.3754,0.000362566,0.000362566,0.000362566
111,317.689,1.97902,34.1953,2.26545,0.36742,0.18045,0.08355,0.04534,2.21909,153.319,2.36488,0.000356162,0.000356162,0.000356162
112,319.516,1.92867,34.6059,2.36129,0.36353,0.18085,0.08816,0.04821,2.2021,152.302,2.35264,0.000349773,0.000349773,0.000349773
113,321.306,1.91195,34.6154,2.32707,0.36353,0.18085,0.08816,0.04821,2.2021,152.302,2.35264,0.000343401,0.000343401,0.000343401
114,323.047,2.07931,40.4489,2.5415,0.22963,0.22491,0.09581,0.05013,2.20311,152.156,2.36268,0.000337049,0.000337049,0.000337049
115,324.829,2.0414,35.919,2.2854,0.37235,0.16233,0.09892,0.0503,2.2135,155.049,2.37225,0.000330717,0.000330717,0.000330717
116,326.659,1.91887,32.5297,2.30156,0.38516,0.16233,0.08945,0.0468,2.22797,153.172,2.40011,0.000324407,0.000324407,0.000324407
117,328.498,1.98275,35.7986,2.28271,0.38516,0.16233,0.08945,0.0468,2.22797,153.172,2.40011,0.000318121,0.000318121,0.000318121
118,330.278,1.86194,32.2222,2.33748,0.38849,0.15732,0.09019,0.04529,2.24163,149.883,2.42325,0.000311861,0.000311861,0.000311861
119,332.086,2.02928,35.1705,2.28132,0.3942,0.1593,0.08365,0.04012,2.2413,147.475,2.44381,0.000305627,0.000305627,0.000305627
120,333.959,1.86927,34.2372,2.36623,0.25556,0.17225,0.07612,0.03786,2.23287,150.212,2.44092,0.000299422,0.000299422,0.000299422
121,335.755,1.95833,35.6958,2.32392,0.25556,0.17225,0.07612,0.03786,2.23287,150.212,2.44092,0.000293246,0.000293246,0.000293246
122,337.635,1.92696,33.0249,2.28031,0.4772,0.15027,0.06666,0.0321,2.20911,156.222,2.41622,0.000287103,0.000287103,0.000287103
123,339.488,1.9716,32.9236,2.36685,0.33556,0.15424,0.06604,0.03145,2.2041,159.665,2.40612,0.000280991,0.000280991,0.000280991
124,341.39,1.95836,33.2065,2.40377,0.32814,0.1463,0.06731,0.0314,2.19453,159.025,2.38084,0.000274915,0.000274915,0.000274915
125,343.173,1.85736,32.4272,2.32732,0.32814,0.1463,0.06731,0.0314,2.19453,159.025,2.38084,0.000268874,0.000268874,0.000268874
126,344.963,1.90304,35.8952,2.38489,0.32924,0.1463,0.06704,0.0318,2.19266,157.002,2.35751,0.000262871,0.000262871,0.000262871
127,346.784,1.83683,33.1847,2.26255,0.46925,0.13534,0.06389,0.03215,2.20103,155.643,2.33523,0.000256907,0.000256907,0.000256907
128,348.563,1.84882,38.6451,2.30237,0.46991,0.13062,0.06817,0.03421,2.2151,155.007,2.3264,0.000250983,0.000250983,0.000250983
129,350.277,1.92772,33.499,2.26815,0.46991,0.13062,0.06817,0.03421,2.2151,155.007,2.3264,0.000245101,0.000245101,0.000245101
130,351.971,1.88197,31.7723,2.25639,0.47051,0.12498,0.07014,0.03634,2.23182,156.473,2.32332,0.000239263,0.000239263,0.000239263
131,353.76,1.86623,32.2887,2.33709,0.47125,0.12782,0.0724,0.03703,2.23061,159.016,2.31899,0.000233469,0.000233469,0.000233469
132,355.441,1.99569,35.4008,2.39639,0.47111,0.12782,0.07745,0.03869,2.21802,159.707,2.30588,0.000227721,0.000227721,0.000227721
133,357.142,1.86533,32.0889,2.19155,0.47111,0.12782,0.07745,0.03869,2.21802,159.707,2.30588,0.000222021,0.000222021,0.000222021
134,358.922,1.89015,32.8084,2.16331,0.47606,0.15424,0.07841,0.03859,2.22076,159.71,2.30533,0.00021637,0.00021637,0.00021637
135,360.719,1.80935,31.492,2.22028,0.47438,0.14778,0.07992,0.03996,2.2174,159.369,2.305,0.000210769,0.000210769,0.000210769
136,362.472,1.82036,31.4982,2.25384,0.47306,0.14777,0.07586,0.03752,2.20713,160.348,2.30267,0.000205221,0.000205221,0.000205221
137,364.202,1.88083,30.2124,2.20684,0.47306,0.14777,0.07586,0.03752,2.20713,160.348,2.30267,0.000199725,0.000199725,0.000199725
138,365.963,1.81408,31.3805,2.29178,0.47274,0.14777,0.07177,0.03651,2.19938,159.436,2.31701,0.000194284,0.000194284,0.000194284
139,367.664,1.87285,31.7597,2.25106,0.4747,0.14777,0.06612,0.03503,2.17885,159.462,2.31621,0.000188898,0.000188898,0.000188898
140,369.425,1.81015,31.4471,2.27709,0.48014,0.15226,0.06593,0.03381,2.1758,158.011,2.32522,0.00018357,0.00018357,0.00018357
141,371.187,1.86975,29.9218,2.25001,0.48014,0.15226,0.06593,0.03381,2.1758,158.011,2.32522,0.000178301,0.000178301,0.000178301
142,373.016,1.86395,32.0482,2.34842,0.48165,0.15424,0.0723,0.03679,2.18016,158.268,2.33566,0.000173091,0.000173091,0.000173091
143,374.807,1.87301,31.2316,2.17039,0.47602,0.15027,0.07615,0.0384,2.18867,158.741,2.35052,0.000167942,0.000167942,0.000167942
144,376.629,1.90469,31.5334,2.24053,0.04145,0.38904,0.08407,0.04318,2.19596,159.352,2.35709,0.000162856,0.000162856,0.000162856
145,378.334,1.92566,31.7296,2.199,0.04145,0.38904,0.08407,0.04318,2.19596,159.352,2.35709,0.000157833,0.000157833,0.000157833
146,380.124,1.75084,28.1305,2.11573,0.04426,0.34646,0.08481,0.0434,2.20296,158.29,2.35959,0.000152875,0.000152875,0.000152875
147,381.87,1.84989,30.9065,2.23838,0.46962,0.13534,0.07799,0.04043,2.21877,157.686,2.36791,0.000147983,0.000147983,0.000147983
148,383.645,1.78916,29.0391,2.1864,0.46934,0.13534,0.07455,0.03797,2.22862,158.16,2.37882,0.000143158,0.000143158,0.000143158
149,385.401,1.91155,32.3324,2.27177,0.46934,0.13534,0.07455,0.03797,2.22862,158.16,2.37882,0.000138402,0.000138402,0.000138402
150,387.127,1.77869,30.9765,2.28115,0.46914,0.13534,0.0708,0.0362,2.23713,158.875,2.38232,0.000133716,0.000133716,0.000133716
151,388.844,1.70904,30.0477,2.27006,0.46913,0.13534,0.0672,0.03404,2.23102,159.913,2.38272,0.0001291,0.0001291,0.0001291
152,390.604,1.74171,31.2621,2.20788,0.46887,0.13283,0.06227,0.03112,2.22983,159.586,2.3898,0.000124556,0.000124556,0.000124556
153,392.282,1.79318,31.8339,2.38209,0.46887,0.13283,0.06227,0.03112,2.22983,159.586,2.3898,0.000120086,0.000120086,0.000120086
154,394.019,1.81915,30.8469,2.18902,0.46902,0.13283,0.0586,0.03027,2.22323,160.099,2.39039,0.000115689,0.000115689,0.000115689
155,395.747,1.76744,32.1578,2.23796,0.46872,0.13126,0.06094,0.03146,2.21235,159.746,2.38898,0.000111368,0.000111368,0.000111368
156,397.549,1.77475,28.6838,2.14074,0.03641,0.29976,0.06436,0.03319,2.20597,159.582,2.38916,0.000107123,0.000107123,0.000107123
157,399.246,1.8438,30.6502,2.19682,0.03641,0.29976,0.06436,0.03319,2.20597,159.582,2.38916,0.000102955,0.000102955,0.000102955
158,401.01,1.70168,29.313,2.17753,0.03685,0.30571,0.07052,0.0363,2.19654,159.777,2.38229,9.88662e-05,9.88662e-05,9.88662e-05
159,402.798,1.8267,30.1151,2.227,0.03715,0.30769,0.07518,0.03877,2.18763,160.111,2.37309,9.48564e-05,9.48564e-05,9.48564e-05
160,404.603,1.79221,28.815,2.11969,0.0376,0.30769,0.07901,0.04116,2.18399,159.886,2.36374,9.0927e-05,9.0927e-05,9.0927e-05
161,406.332,1.67813,26.9828,2.23639,0.0376,0.30769,0.07901,0.04116,2.18399,159.886,2.36374,8.7079e-05,8.7079e-05,8.7079e-05
162,408.078,1.79721,30.5304,2.26696,0.0375,0.30372,0.07924,0.0418,2.17148,159.707,2.35575,8.33132e-05,8.33132e-05,8.33132e-05
163,409.809,1.85953,31.126,2.19131,0.03634,0.18797,0.07863,0.04092,2.16889,159.569,2.34841,7.96307e-05,7.96307e-05,7.96307e-05
164,411.565,1.78269,28.8605,2.13877,0.47805,0.16761,0.07959,0.04187,2.16458,159.444,2.34707,7.60324e-05,7.60324e-05,7.60324e-05
165,413.269,1.82831,30.4359,2.21654,0.47805,0.16761,0.07959,0.04187,2.16458,159.444,2.34707,7.2519e-05,7.2519e-05,7.2519e-05
166,415.003,1.81724,29.1185,2.08654,0.47775,0.15057,0.08296,0.04309,2.17076,160.197,2.34883,6.90916e-05,6.90916e-05,6.90916e-05
167,416.77,1.75662,28.7234,2.24524,0.47791,0.14724,0.08524,0.0442,2.16409,160.487,2.34332,6.57509e-05,6.57509e-05,6.57509e-05
168,418.58,1.81174,29.5624,2.21848,0.04464,0.21086,0.0903,0.04709,2.17122,160.654,2.34023,6.24978e-05,6.24978e-05,6.24978e-05
169,420.318,1.64276,27.3018,2.20292,0.04464,0.21086,0.0903,0.04709,2.17122,160.654,2.34023,5.93331e-05,5.93331e-05,5.93331e-05
170,422.08,1.73617,27.641,2.15744,0.48365,0.16113,0.09412,0.04876,2.17248,160.531,2.34403,5.62575e-05,5.62575e-05,5.62575e-05
171,423.887,1.68851,28.8597,2.17115,0.48539,0.1532,0.09411,0.04868,2.16238,160.766,2.33921,5.32718e-05,5.32718e-05,5.32718e-05
172,425.665,1.8093,28.7825,2.14532,0.48486,0.1532,0.09857,0.05037,2.15955,160.405,2.33917,5.03768e-05,5.03768e-05,5.03768e-05
173,427.385,1.74209,28.3865,2.11492,0.48486,0.1532,0.09857,0.05037,2.15955,160.405,2.33917,4.75731e-05,4.75731e-05,4.75731e-05
174,429.141,1.69788,28.4135,2.15183,0.48477,0.1532,0.10143,0.05137,2.16424,160.344,2.34398,4.48615e-05,4.48615e-05,4.48615e-05
175,430.978,1.71346,28.9508,2.11783,0.48395,0.1532,0.10133,0.05083,2.16633,160.266,2.34452,4.22426e-05,4.22426e-05,4.22426e-05
176,432.739,1.71111,28.3275,2.13209,0.48426,0.1532,0.09769,0.04869,2.17029,159.986,2.34742,3.97171e-05,3.97171e-05,3.97171e-05
177,434.443,1.75335,26.8032,2.15021,0.48426,0.1532,0.09769,0.04869,2.17029,159.986,2.34742,3.72856e-05,3.72856e-05,3.72856e-05
178,436.173,1.78311,30.1025,2.26751,0.48463,0.1532,0.09625,0.0486,2.17205,160.033,2.3472,3.49487e-05,3.49487e-05,3.49487e-05
