epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,2.70565,2.65682,74.9956,1.95015,0.89309,0.1875,0.13815,0.04841,2.76217,69.2194,2.12281,1.25e-05,1.25e-05,1.25e-05
2,84.4799,2.81617,73.6828,1.89549,0.89445,0.1875,0.13842,0.04833,2.76647,69.0485,2.12514,3.74959e-05,3.74959e-05,3.74959e-05
3,85.8335,2.74783,72.5589,2.0504,0.89589,0.1875,0.13992,0.05015,2.78461,68.9605,2.12108,6.24729e-05,6.24729e-05,6.24729e-05
4,87.1665,2.83927,72.6112,2.10609,0.89702,0.1875,0.14123,0.04992,2.80064,69.3013,2.12127,8.74145e-05,8.74145e-05,8.74145e-05
5,88.4801,2.65671,72.1428,1.97352,0.88306,0.25196,0.36245,0.22762,2.83945,56.0065,2.15534,0.000112305,0.000112305,0.000112305
6,90.1178,2.84145,54.1645,1.94099,0.63537,0.50859,0.51062,0.31716,2.65472,38.5103,1.97924,0.000137127,0.000137127,0.000137127
7,91.7849,2.41299,35.3899,1.72042,0.68453,0.44622,0.51619,0.29661,2.68236,81.4079,1.9412,0.000161866,0.000161866,0.000161866
8,93.4932,2.3391,28.0538,1.57715,0.49696,0.51599,0.41593,0.26285,2.79966,69.5076,1.9438,0.000186504,0.000186504,0.000186504
9,95.0595,2.13283,24.9924,1.47692,0.55316,0.34185,0.38217,0.23737,2.84324,56.4019,1.96453,0.000211027,0.000211027,0.000211027
10,96.6762,2.19914,24.3541,1.53095,0.57639,0.39103,0.45945,0.2856,2.87886,38.6734,1.97532,0.000235418,0.000235418,0.000235418
11,98.264,2.13961,29.5319,1.7045,0.87241,0.46657,0.53803,0.30936,2.8334,34.1676,2.00339,0.000259661,0.000259661,0.000259661
12,99.7347,2.17155,20.352,1.54539,0.79285,0.53841,0.60132,0.33232,2.80044,33.1349,2.05637,0.00028374,0.00028374,0.00028374
13,101.49,2.15689,22.8952,1.57596,0.49865,0.69808,0.6101,0.32309,2.7607,27.8151,2.02812,0.00030764,0.00030764,0.00030764
14,103.05,2.19045,20.6483,1.46451,0.51194,0.69477,0.63642,0.32092,2.70974,28.6415,1.97781,0.000331346,0.000331346,0.000331346
15,104.58,2.04311,19.1691,1.50564,0.40365,0.68543,0.5744,0.29669,2.63122,32.1903,1.89304,0.000354842,0.000354842,0.000354842
16,106.121,2.11438,18.7886,1.49797,0.62971,0.57462,0.53147,0.25455,2.61944,31.8423,1.87127,0.000378112,0.000378112,0.000378112
17,107.655,2.21998,20.0752,1.50919,0.38122,0.66487,0.56407,0.27688,2.57886,29.0078,1.79264,0.000401142,0.000401142,0.000401142
18,109.129,2.06731,20.173,1.49189,0.4834,0.55502,0.52726,0.26048,2.53885,26.4642,1.72261,0.000423918,0.000423918,0.000423918
19,110.693,1.98675,19.7883,1.47296,0.56958,0.58181,0.55522,0.25529,2.50271,28.6828,1.68824,0.000446423,0.000446423,0.000446423
20,112.244,2.05453,21.3217,1.5538,0.54332,0.76758,0.73065,0.38398,2.39728,28.2263,1.65834,0.000468645,0.000468645,0.000468645
21,113.843,2.0859,19.6942,1.41624,0.80718,0.57136,0.70593,0.36964,2.40361,24.3962,1.68789,0.000490568,0.000490568,0.000490568
22,115.37,2.06696,19.9662,1.50909,0.5627,0.73969,0.71214,0.34209,2.44787,21.9897,1.75503,0.000512178,0.000512178,0.000512178
23,116.914,1.98948,21.2436,1.5189,0.6467,0.70483,0.64483,0.28172,2.52257,23.5654,1.84831,0.000533462,0.000533462,0.000533462
24,118.476,2.22602,21.7541,1.48919,0.74599,0.5944,0.66031,0.29325,2.50897,29.37,1.8675,0.000554407,0.000554407,0.000554407
25,119.955,2.07479,22.2051,1.61807,0.65693,0.54924,0.65464,0.24424,2.57014,33.588,1.95819,0.000574998,0.000574998,0.000574998
26,121.38,1.94908,20.8395,1.55693,0.30804,0.75145,0.48927,0.19009,2.66556,29.7353,2.03623,0.000595223,0.000595223,0.000595223
27,122.787,2.07783,20.3432,1.44668,0.32678,0.74564,0.42148,0.14924,2.72818,27.5633,2.14076,0.000615069,0.000615069,0.000615069
28,124.192,2.13202,20.9595,1.5098,0.32678,0.74564,0.42148,0.14924,2.72818,27.5633,2.14076,0.000634523,0.000634523,0.000634523
29,125.71,2.32994,21.3024,1.53392,0.32577,0.72647,0.43699,0.16683,2.67611,28.7886,2.18782,0.000653573,0.000653573,0.000653573
30,127.271,2.2957,21.1116,1.64188,0.53817,0.65197,0.5407,0.20318,2.62578,29.4792,2.20278,0.000672208,0.000672208,0.000672208
31,128.81,2.10565,20.0707,1.48787,0.53817,0.65197,0.5407,0.20318,2.62578,29.4792,2.20278,0.000690416,0.000690416,0.000690416
32,130.229,1.93613,17.2432,1.4511,0.42263,0.71899,0.5125,0.20474,2.61582,31.5354,2.27222,0.000708185,0.000708185,0.000708185
