epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,57.397,2.85787,71.9666,2.27689,0.01222,0.3633,0.10644,0.07452,2.85837,71.0861,2.5998,1.25e-05,1.25e-05,1.25e-05
2,109.399,2.61655,65.0207,2.11717,0.01403,0.40289,0.10058,0.07168,2.85466,70.8812,2.57875,3.74959e-05,3.74959e-05,3.74959e-05
3,165.358,2.96346,66.0662,2.26648,0.01424,0.40289,0.1003,0.07102,2.86337,71.0867,2.57645,6.24729e-05,6.24729e-05,6.24729e-05
4,220.293,2.63988,68.7119,2.26778,0.85664,0.40698,0.42875,0.27208,2.5981,47.7754,2.31915,8.74145e-05,8.74145e-05,8.74145e-05
5,279.24,2.45058,37.7539,1.90569,0.16499,0.37159,0.28054,0.09392,2.79189,196.412,2.54148,0.000112305,0.000112305,0.000112305
6,337.367,2.43717,38.5438,1.90393,0.97561,0.07171,0.16986,0.06162,2.99213,205.439,2.72873,0.000137127,0.000137127,0.000137127
7,394.146,2.60921,29.2519,2.00605,0.66502,0.37929,0.29169,0.09644,2.7727,152.727,2.42616,0.000161866,0.000161866,0.000161866
8,452.913,2.33016,26.4718,1.68539,0.15146,0.26052,0.21385,0.08826,2.73413,124.807,2.37344,0.000186504,0.000186504,0.000186504
9,511.684,2.45617,29.7517,1.73233,0.188,0.21872,0.17888,0.06576,3.08163,342.12,2.78065,0.000211027,0.000211027,0.000211027
10,564.804,2.3383,28.1842,1.75556,0.09032,0.35912,0.10082,0.03634,3.00433,215.795,2.65847,0.000235418,0.000235418,0.000235418
11,618.749,2.51683,31.9474,2.01846,0.20133,0.23864,0.23785,0.08666,3.00962,47.5774,2.86893,0.000259661,0.000259661,0.000259661
12,673.402,2.24942,22.0079,1.68867,0.56346,0.24889,0.25554,0.08296,2.90802,44.3393,2.84952,0.00028374,0.00028374,0.00028374
13,727.311,2.34318,27.4771,1.91042,0.20572,0.21207,0.12441,0.03632,2.96949,56.1034,2.93518,0.00030764,0.00030764,0.00030764
14,780.331,2.59003,25.9938,1.65082,0.32526,0.09302,0.0465,0.01634,3.2026,142.008,3.31669,0.000331346,0.000331346,0.000331346
15,832.383,2.28039,22.4625,1.67222,0.25275,0.00775,0.00123,0.00045,3.79881,676.752,4.98187,0.000354842,0.000354842,0.000354842
16,885.227,2.26876,20.7827,1.6986,0.25275,0.00775,0.00123,0.00045,5.06307,inf,10.0006,0.000378112,0.000378112,0.000378112
17,938.107,2.52691,30.5064,2.10015,0.00054,0.00194,0.00014,4e-05,5.01861,inf,38.4543,0.000401142,0.000401142,0.000401142
18,992.42,2.48611,27.4159,1.83689,0.00054,0.00194,0.00014,4e-05,6.0074,inf,115.133,0.000423918,0.000423918,0.000423918
19,1022.14,2.2693,22.3284,1.69067,0.00029,0.00388,0.00014,4e-05,6.16438,inf,233.249,0.000446423,0.000446423,0.000446423
20,1074.7,2.34887,22.8909,1.88865,0.00029,0.00388,0.00014,4e-05,nan,nan,nan,0.000468645,0.000468645,0.000468645
21,1126.44,2.32168,22.568,1.69834,0.00024,0.00194,0.00012,4e-05,nan,nan,nan,0.000490568,0.000490568,0.000490568
22,1177.9,2.48596,24.795,2.01769,0.00028,0.00194,0.00014,1e-05,nan,nan,nan,0.000512178,0.000512178,0.000512178
23,1230.11,2.31761,21.6018,1.792,0.00028,0.00194,0.00014,1e-05,nan,nan,nan,0.000533462,0.000533462,0.000533462
24,1282.92,2.50727,25.1227,1.82317,0.00028,0.00194,0.00014,1e-05,nan,nan,nan,0.000554407,0.000554407,0.000554407
25,1316.41,2.24876,22.376,1.70993,0.00028,0.00194,0.00014,1e-05,nan,nan,nan,0.000574998,0.000574998,0.000574998
26,1368.55,2.38612,25.249,1.88147,0.00028,0.00194,0.00014,1e-05,nan,nan,nan,0.000595223,0.000595223,0.000595223
27,1419.14,2.13761,29.6344,1.5523,0.00028,0.00194,0.00014,1e-05,nan,nan,nan,0.000615069,0.000615069,0.000615069
28,1474.21,2.14673,27.8329,1.73185,0.00028,0.00194,0.00014,1e-05,nan,nan,nan,0.000634523,0.000634523,0.000634523
