epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
35,99.8508,1.24462,0.73151,0.95158,0.94855,0.69318,0.77645,0.51192,1.74663,1.07977,1.30424,0.000281945,0.000281945,0.000281945
36,102.568,1.25601,0.70466,0.96127,0.94855,0.69318,0.77645,0.51192,1.74663,1.07977,1.30424,0.000285906,0.000285906,0.000285906
37,105.602,1.25981,0.73113,0.95564,0.97321,0.64441,0.78068,0.51089,1.70473,1.20258,1.31163,0.00028962,0.00028962,0.00028962
38,108.348,1.34007,0.74752,0.94583,0.97321,0.64441,0.78068,0.51089,1.70473,1.20258,1.31163,0.000293086,0.000293086,0.000293086
39,111.264,1.27411,0.68731,1.02599,0.97177,0.62454,0.72844,0.50747,1.71541,1.23536,1.32351,0.000296305,0.000296305,0.000296305
40,114.051,1.19181,0.66097,0.94795,0.97177,0.62454,0.72844,0.50747,1.71541,1.23536,1.32351,0.000299276,0.000299276,0.000299276
41,116.884,1.36601,0.73039,0.94766,0.96971,0.625,0.75494,0.53528,1.72456,1.20337,1.33226,0.000302,0.000302,0.000302
42,119.666,1.26709,0.82708,1.06239,0.96971,0.625,0.75494,0.53528,1.72456,1.20337,1.33226,0.000304476,0.000304476,0.000304476
43,122.506,1.26443,0.77751,1.02519,0.96552,0.62122,0.81896,0.55147,1.71845,1.13399,1.35379,0.000306705,0.000306705,0.000306705
44,125.223,1.1643,0.67216,0.93946,0.96552,0.62122,0.81896,0.55147,1.71845,1.13399,1.35379,0.000308686,0.000308686,0.000308686
45,128.095,1.31545,0.85334,1.06963,0.95604,0.62072,0.78295,0.56437,1.6998,1.007,1.34426,0.00031042,0.00031042,0.00031042
46,130.83,1.17923,0.70565,0.98228,0.95604,0.62072,0.78295,0.56437,1.6998,1.007,1.34426,0.000311906,0.000311906,0.000311906
47,133.562,1.25694,0.6905,0.99113,0.93643,0.74298,0.86622,0.58114,1.67979,0.97717,1.30851,0.000313145,0.000313145,0.000313145
48,136.218,1.12773,0.68381,0.92472,0.93643,0.74298,0.86622,0.58114,1.67979,0.97717,1.30851,0.000314136,0.000314136,0.000314136
49,139.264,1.36531,0.76676,0.93946,0.94345,0.70752,0.90881,0.56428,1.67278,0.99158,1.28124,0.00031488,0.00031488,0.00031488
50,142.039,1.24381,0.6749,0.97633,0.94345,0.70752,0.90881,0.56428,1.67278,0.99158,1.28124,0.000315376,0.000315376,0.000315376
51,144.815,1.19105,0.67837,0.96279,0.97579,0.75,0.99284,0.62088,1.67627,1.04038,1.27915,0.000315625,0.000315625,0.000315625
52,147.57,1.22372,0.69795,1.00642,0.97579,0.75,0.99284,0.62088,1.67627,1.04038,1.27915,0.000315626,0.000315626,0.000315626
53,150.384,1.19513,0.66502,0.95032,0.97579,0.75,0.99284,0.62088,1.67627,1.04038,1.27915,0.00031538,0.00031538,0.00031538
54,153.161,1.15435,0.64904,0.94333,0.95671,0.75,0.99232,0.62736,1.67404,1.06078,1.26646,0.000314886,0.000314886,0.000314886
55,155.884,1.22466,0.65796,0.96456,0.95671,0.75,0.99232,0.62736,1.67404,1.06078,1.26646,0.000314145,0.000314145,0.000314145
56,158.609,1.24542,0.65845,0.96629,0.95671,0.75,0.99232,0.62736,1.67404,1.06078,1.26646,0.000313156,0.000313156,0.000313156
57,161.454,1.21335,0.66437,0.96214,0.94347,0.74819,0.99193,0.64058,1.65494,0.99126,1.29216,0.00031192,0.00031192,0.00031192
58,164.19,1.253,0.69587,0.94358,0.94347,0.74819,0.99193,0.64058,1.65494,0.99126,1.29216,0.000310436,0.000310436,0.000310436
59,166.985,1.1818,0.67691,0.93359,0.94347,0.74819,0.99193,0.64058,1.65494,0.99126,1.29216,0.000308705,0.000308705,0.000308705
60,169.711,1.2056,0.67629,1.01311,0.72962,0.94658,0.99245,0.63449,1.65135,0.89418,1.31521,0.000306726,0.000306726,0.000306726
61,172.532,1.12336,0.61392,0.93286,0.72962,0.94658,0.99245,0.63449,1.65135,0.89418,1.31521,0.0003045,0.0003045,0.0003045
62,175.246,1.3496,0.67704,0.97401,0.72962,0.94658,0.99245,0.63449,1.65135,0.89418,1.31521,0.000302026,0.000302026,0.000302026
63,178.147,1.24322,0.64017,0.99874,0.75736,0.94506,0.9935,0.671,1.68314,0.80984,1.31941,0.000299305,0.000299305,0.000299305
64,180.917,1.22898,0.6426,0.94127,0.75736,0.94506,0.9935,0.671,1.68314,0.80984,1.31941,0.000296336,0.000296336,0.000296336
65,183.532,1.23861,0.67773,0.95573,0.75736,0.94506,0.9935,0.671,1.68314,0.80984,1.31941,0.00029312,0.00029312,0.00029312
66,186.212,1.19186,0.63805,0.96563,0.75763,0.93819,0.9946,0.66821,1.70784,0.82519,1.31733,0.000289656,0.000289656,0.000289656
67,189.094,1.13275,0.60759,0.94954,0.75763,0.93819,0.9946,0.66821,1.70784,0.82519,1.31733,0.000285945,0.000285945,0.000285945
68,191.805,1.14956,0.62514,0.93554,0.75763,0.93819,0.9946,0.66821,1.70784,0.82519,1.31733,0.000281986,0.000281986,0.000281986
69,194.603,1.38867,0.7593,1.07128,0.80243,0.97367,0.9946,0.65592,1.68053,0.80147,1.30442,0.00027778,0.00027778,0.00027778
70,197.232,1.05871,0.58391,0.92345,0.80243,0.97367,0.9946,0.65592,1.68053,0.80147,1.30442,0.000273326,0.000273326,0.000273326
71,199.954,1.15431,0.64059,0.94932,0.80243,0.97367,0.9946,0.65592,1.68053,0.80147,1.30442,0.000268625,0.000268625,0.000268625
72,202.753,1.20211,0.64399,0.91513,0.86897,0.98454,0.99493,0.61982,1.67688,0.81156,1.3112,0.000263676,0.000263676,0.000263676
73,205.481,1.12646,0.60615,0.92029,0.86897,0.98454,0.99493,0.61982,1.67688,0.81156,1.3112,0.00025848,0.00025848,0.00025848
74,208.294,1.1913,0.6616,0.9738,0.86897,0.98454,0.99493,0.61982,1.67688,0.81156,1.3112,0.000253036,0.000253036,0.000253036
75,211.143,1.12664,0.60046,0.9527,0.91628,0.99137,0.99493,0.59559,1.66081,0.80742,1.31806,0.000247345,0.000247345,0.000247345
76,213.829,1.06082,0.57494,0.91032,0.91628,0.99137,0.99493,0.59559,1.66081,0.80742,1.31806,0.000241406,0.000241406,0.000241406
77,216.711,1.03438,0.5765,0.94778,0.91628,0.99137,0.99493,0.59559,1.66081,0.80742,1.31806,0.00023522,0.00023522,0.00023522
78,219.6,1.2856,0.6624,0.999,0.91858,0.98421,0.99453,0.61999,1.66203,0.78653,1.32133,0.000228786,0.000228786,0.000228786
79,222.53,1.06017,0.58541,0.91634,0.91858,0.98421,0.99453,0.61999,1.66203,0.78653,1.32133,0.000222105,0.000222105,0.000222105
80,225.402,1.22544,0.67762,0.98301,0.91858,0.98421,0.99453,0.61999,1.66203,0.78653,1.32133,0.000215176,0.000215176,0.000215176
81,228.191,1.12746,0.59697,0.93844,0.91289,0.9558,0.99397,0.61998,1.67053,0.7525,1.32097,0.000208,0.000208,0.000208
82,230.856,1.04063,0.57044,0.9477,0.91289,0.9558,0.99397,0.61998,1.67053,0.7525,1.32097,0.000200576,0.000200576,0.000200576
83,233.581,1.16911,0.61032,0.92612,0.91289,0.9558,0.99397,0.61998,1.67053,0.7525,1.32097,0.000192905,0.000192905,0.000192905
84,236.504,1.03253,0.56142,0.90193,0.91021,0.94218,0.9935,0.62074,1.6599,0.71953,1.29794,0.000184986,0.000184986,0.000184986
85,239.298,1.0549,0.57709,0.93582,0.91021,0.94218,0.9935,0.62074,1.6599,0.71953,1.29794,0.00017682,0.00017682,0.00017682
86,242.075,1.21867,0.62385,0.92045,0.91021,0.94218,0.9935,0.62074,1.6599,0.71953,1.29794,0.000168406,0.000168406,0.000168406
87,244.764,1.08403,0.58482,0.95084,0.91021,0.94218,0.9935,0.62074,1.6599,0.71953,1.29794,0.000159745,0.000159745,0.000159745
88,247.477,1.10005,0.60816,0.91709,0.92854,0.86247,0.93083,0.60381,1.64259,0.69528,1.27455,0.000150836,0.000150836,0.000150836
89,250.279,1.08181,0.59243,0.9143,0.92854,0.86247,0.93083,0.60381,1.64259,0.69528,1.27455,0.00014168,0.00014168,0.00014168
90,253.089,1.04511,0.59577,0.94117,0.92854,0.86247,0.93083,0.60381,1.64259,0.69528,1.27455,0.000132276,0.000132276,0.000132276
91,255.732,1.10345,0.60312,0.93148,0.92854,0.86247,0.93083,0.60381,1.64259,0.69528,1.27455,0.000122625,0.000122625,0.000122625
92,258.416,1.11974,0.62942,0.91181,0.89969,0.875,0.9307,0.62131,1.62991,0.67997,1.25405,0.000112726,0.000112726,0.000112726
93,261.025,1.102,0.58379,0.90799,0.89969,0.875,0.9307,0.62131,1.62991,0.67997,1.25405,0.00010258,0.00010258,0.00010258
94,263.721,1.05201,0.58585,0.87974,0.89969,0.875,0.9307,0.62131,1.62991,0.67997,1.25405,9.21862e-05,9.21862e-05,9.21862e-05
95,266.47,1.07792,0.58461,0.90005,0.89969,0.875,0.9307,0.62131,1.62991,0.67997,1.25405,8.1545e-05,8.1545e-05,8.1545e-05
96,269.149,1.10284,0.60033,0.93463,0.88515,0.875,0.93057,0.63327,1.62644,0.66941,1.25583,7.06563e-05,7.06563e-05,7.06563e-05
97,271.802,1.11081,0.60619,0.92838,0.88515,0.875,0.93057,0.63327,1.62644,0.66941,1.25583,5.952e-05,5.952e-05,5.952e-05
98,274.622,1.07259,0.5862,0.93677,0.88515,0.875,0.93057,0.63327,1.62644,0.66941,1.25583,4.81363e-05,4.81363e-05,4.81363e-05
99,277.257,1.00746,0.56191,0.89659,0.88515,0.875,0.93057,0.63327,1.62644,0.66941,1.25583,3.6505e-05,3.6505e-05,3.6505e-05
100,279.959,1.07972,0.60031,0.90531,0.88398,0.875,0.91817,0.61607,1.62289,0.66554,1.25198,2.46263e-05,2.46263e-05,2.46263e-05
