epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,4.68733,3.3431,141.536,3.25538,0.04082,0.01984,0.02823,0.01518,3.23389,135.073,3.29989,8.33e-06,8.33e-06,8.33e-06
2,8.14902,3.09127,145.271,2.85691,0.03448,0.01389,0.02346,0.01133,3.17779,135.405,3.24971,2.49893e-05,2.49893e-05,2.49893e-05
3,11.2347,3.36158,145.077,3.26601,0.03175,0.0119,0.02154,0.00962,3.1502,135.902,3.22915,4.16455e-05,4.16455e-05,4.16455e-05
4,15.2485,3.38649,145.411,3.30631,0.03727,0.0119,0.02571,0.01134,3.12556,136.17,3.19247,5.82958e-05,5.82958e-05,5.82958e-05
5,18.3487,3.25373,138.499,3.20438,0.04803,0.03806,0.04131,0.02679,2.9034,127.637,3.02626,7.49374e-05,7.49374e-05,7.49374e-05
6,23.0515,3.31008,126.518,3.35328,0.04986,0.03806,0.04119,0.02659,2.9199,127.598,3.0311,9.15678e-05,9.15678e-05,9.15678e-05
7,27.5313,3.75646,118.236,3.40052,0.45679,0.23456,0.25292,0.09519,2.78498,82.9511,2.68157,0.000108184,0.000108184,0.000108184
8,32.4395,2.59561,71.9785,2.60553,0.61188,0.40901,0.28137,0.10805,2.5934,191.232,2.66022,0.000124784,0.000124784,0.000124784
9,37.3193,2.50874,73.0786,2.40251,0.30518,0.46777,0.29349,0.12757,2.55172,168.951,2.61023,0.000141364,0.000141364,0.000141364
10,42.2566,2.65202,72.3073,2.3663,0.33552,0.53175,0.25526,0.10048,2.57007,154.516,2.55617,0.000157922,0.000157922,0.000157922
11,47.2108,2.56244,56.3156,2.52322,0.35794,0.59835,0.29465,0.11416,2.5636,135.816,2.52899,0.000174456,0.000174456,0.000174456
12,52.516,2.52402,51.7821,2.16056,0.41135,0.60323,0.35499,0.13864,2.59069,154.437,2.55698,0.000190961,0.000190961,0.000190961
13,57.6222,2.45279,48.0487,2.39041,0.38321,0.54327,0.3255,0.13824,2.59701,145.281,2.56545,0.000207437,0.000207437,0.000207437
14,62.473,2.3037,55.4974,2.34665,0.3766,0.48844,0.35235,0.15465,2.58436,106.527,2.57458,0.00022388,0.00022388,0.00022388
15,67.8938,2.62994,55.2686,2.59725,0.4666,0.72545,0.4386,0.19267,2.52108,84.0877,2.59012,0.000240287,0.000240287,0.000240287
16,72.952,2.38818,46.9295,2.29703,0.31739,0.81836,0.48478,0.21517,2.47351,82.0114,2.58124,0.000256656,0.000256656,0.000256656
17,78.6424,2.17607,46.6002,2.30705,0.53533,0.63177,0.52567,0.24104,2.42316,80.4618,2.53797,0.000272984,0.000272984,0.000272984
18,83.8293,2.36484,45.9516,2.40356,0.4619,0.69101,0.54776,0.25591,2.45561,61.9875,2.60677,0.000289269,0.000289269,0.000289269
19,89.452,2.40255,45.4825,2.42846,0.61412,0.6008,0.55538,0.26262,2.49119,50.1374,2.70718,0.000305508,0.000305508,0.000305508
20,94.809,2.21009,44.0864,2.20421,0.461,0.65911,0.54615,0.24518,2.46316,57.3182,2.59869,0.000321697,0.000321697,0.000321697
21,99.5036,2.26704,48.5309,2.12094,0.51126,0.58,0.54459,0.25004,2.4278,68.1638,2.57538,0.000337836,0.000337836,0.000337836
22,104.787,2.29877,44.6152,2.22299,0.52992,0.57581,0.47757,0.2249,2.49849,52.5983,2.49115,0.00035392,0.00035392,0.00035392
23,109.503,2.32758,46.4181,2.1236,0.2655,0.57417,0.39622,0.18828,2.47238,57.3628,2.55789,0.000369948,0.000369948,0.000369948
24,114.539,2.3975,49.3319,2.62099,0.28906,0.63355,0.39406,0.18113,2.44866,62.2152,2.72387,0.000385916,0.000385916,0.000385916
25,119.374,2.55062,50.0975,3.03983,0.29689,0.63557,0.33541,0.15241,2.47191,66.9215,2.83348,0.000401822,0.000401822,0.000401822
26,124.417,2.21602,45.5421,2.42466,0.22631,0.66366,0.26638,0.11919,2.52114,71.7384,2.79725,0.000417665,0.000417665,0.000417665
27,129.429,2.30294,42.9445,2.36812,0.1965,0.61393,0.25992,0.10981,2.54113,111.047,2.77178,0.00043344,0.00043344,0.00043344
28,134.339,2.38063,39.4732,2.34357,0.1965,0.61393,0.25992,0.10981,2.54113,111.047,2.77178,0.000449145,0.000449145,0.000449145
29,139.547,2.31226,37.6409,2.22609,0.41037,0.63871,0.34023,0.14553,2.5587,165.715,2.82489,0.000464779,0.000464779,0.000464779
30,144.618,2.35961,42.5311,2.43729,0.38711,0.34534,0.22552,0.096,2.56209,358.138,2.89813,0.000480338,0.000480338,0.000480338
31,149.536,2.24421,45.2821,2.59554,0.38711,0.34534,0.22552,0.096,2.56209,358.138,2.89813,0.00049582,0.00049582,0.00049582
32,154.306,2.69318,57.7239,3.10276,0.41194,0.34573,0.2603,0.12453,2.54847,218.22,2.87633,0.000511222,0.000511222,0.000511222
33,159.613,2.13268,39.4511,2.27095,0.55465,0.4055,0.36409,0.17289,2.49211,106.838,2.78287,0.000526542,0.000526542,0.000526542
34,164.41,2.05029,42.0043,2.27409,0.55465,0.4055,0.36409,0.17289,2.49211,106.838,2.78287,0.000541777,0.000541777,0.000541777
35,169.46,2.61879,42.2687,2.20738,0.44106,0.60157,0.37211,0.16707,2.46409,109.708,2.77845,0.000556926,0.000556926,0.000556926
36,174.512,2.48204,42.6285,2.16773,0.26153,0.61655,0.32904,0.14938,2.44502,106.035,2.74985,0.000571985,0.000571985,0.000571985
37,178.884,2.37499,52.4963,2.36189,0.26153,0.61655,0.32904,0.14938,2.44502,106.035,2.74985,0.000586952,0.000586952,0.000586952
38,183.823,2.36843,40.0227,2.37053,0.38278,0.53406,0.43068,0.21013,2.47601,72.0872,2.74911,0.000601825,0.000601825,0.000601825
39,189.048,2.1442,40.7339,2.20653,0.40504,0.64314,0.46612,0.21528,2.51833,55.3523,2.79204,0.000616602,0.000616602,0.000616602
40,194.426,2.10477,36.9454,2.13216,0.40504,0.64314,0.46612,0.21528,2.51833,55.3523,2.79204,0.000631279,0.000631279,0.000631279
41,199.113,2.19045,35.8474,2.17383,0.62761,0.60325,0.53484,0.24996,2.44835,50.6038,2.7311,0.000645855,0.000645855,0.000645855
42,204.337,2.46944,40.5197,2.72368,0.51998,0.65414,0.49051,0.23917,2.41042,54.2076,2.75634,0.000660327,0.000660327,0.000660327
43,208.979,2.22719,34.3637,2.24855,0.51998,0.65414,0.49051,0.23917,2.41042,54.2076,2.75634,0.000674693,0.000674693,0.000674693
44,214.588,2.43341,42.1054,2.38534,0.58909,0.5357,0.4887,0.22883,2.4595,48.6693,2.89031,0.000688951,0.000688951,0.000688951
45,219.374,2.20116,34.8418,2.16303,0.58909,0.5357,0.4887,0.22883,2.4595,48.6693,2.89031,0.000703098,0.000703098,0.000703098
46,224.74,2.16809,35.0806,2.24027,0.57645,0.49824,0.50225,0.24314,2.49307,53.4228,2.94694,0.000717133,0.000717133,0.000717133
47,229.195,2.13457,35.2824,2.23554,0.57645,0.49824,0.50225,0.24314,2.49307,53.4228,2.94694,0.000731052,0.000731052,0.000731052
48,234.077,2.13277,34.3719,2.39719,0.35867,0.57666,0.49098,0.22353,2.64774,55.1981,3.00689,0.000744854,0.000744854,0.000744854
49,238.938,2.11662,33.6522,2.25766,0.35867,0.57666,0.49098,0.22353,2.64774,55.1981,3.00689,0.000758537,0.000758537,0.000758537
50,243.66,2.43622,35.4893,2.23186,0.48379,0.56963,0.42692,0.20083,2.55773,55.667,2.92519,0.000772098,0.000772098,0.000772098
51,249.037,2.13569,32.1866,2.24537,0.48379,0.56963,0.42692,0.20083,2.55773,55.667,2.92519,0.000777758,0.000777758,0.000777758
52,253.229,2.29452,35.1793,2.32463,0.5417,0.60325,0.5832,0.28447,2.42013,47.7937,2.85709,0.000775579,0.000775579,0.000775579
53,258.09,2.09561,34.806,2.66727,0.5417,0.60325,0.5832,0.28447,2.42013,47.7937,2.85709,0.000773362,0.000773362,0.000773362
54,263.365,2.22229,31.7377,2.28666,0.46995,0.74434,0.6013,0.2982,2.42846,45.2754,2.82483,0.000771106,0.000771106,0.000771106
55,268.127,2.20954,30.4026,2.27555,0.46995,0.74434,0.6013,0.2982,2.42846,45.2754,2.82483,0.000768811,0.000768811,0.000768811
56,273.702,2.18594,32.2032,2.30954,0.44917,0.50663,0.48868,0.2469,2.50108,60.1444,2.98768,0.000766478,0.000766478,0.000766478
57,278.703,2.26826,39.2874,2.57947,0.44917,0.50663,0.48868,0.2469,2.50108,60.1444,2.98768,0.000764108,0.000764108,0.000764108
58,283.652,2.16968,35.9008,2.57344,0.3642,0.47697,0.31285,0.13915,2.72467,61.4503,3.19599,0.000761699,0.000761699,0.000761699
