epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,1.47535,1.43011,70.4276,2.20901,0.87255,0.125,0.08321,0.03111,1.48985,70.8113,2.12436,2.5e-05,2.5e-05,2.5e-05
2,83.6474,1.4729,70.4827,2.27249,0.89353,0.125,0.09619,0.03521,1.48499,70.9019,2.1378,6.24932e-05,6.24932e-05,6.24932e-05
3,85.241,1.4178,69.4199,2.36427,0.60501,0.21875,0.26222,0.16545,1.46609,61.2412,2.1019,9.99566e-05,9.99566e-05,9.99566e-05
4,87.1758,1.38561,53.5958,2.30747,0.34237,0.56743,0.41267,0.25545,1.36643,46.9397,1.90243,0.000137366,0.000137366,0.000137366
5,89.0142,1.24808,37.1676,1.96393,0.37468,0.65145,0.45471,0.27203,1.46286,53.9014,1.90044,0.000174696,0.000174696,0.000174696
6,90.8483,1.17524,30.4329,1.79066,0.4401,0.78963,0.5754,0.32556,1.45079,63.2776,1.88636,0.000211924,0.000211924,0.000211924
7,92.6917,1.20267,28.4218,1.86668,0.63158,0.64989,0.63821,0.39073,1.3693,39.8341,1.79636,0.000249024,0.000249024,0.000249024
8,94.4247,1.13577,26.2384,1.81879,0.7346,0.51557,0.66028,0.40186,1.33379,29.3837,1.73653,0.000285973,0.000285973,0.000285973
9,96.2387,1.19337,26.0063,1.71309,0.74243,0.54426,0.62407,0.34777,1.28734,24.9068,1.71071,0.000322747,0.000322747,0.000322747
10,97.9602,1.07006,23.321,1.72256,0.45475,0.63651,0.55764,0.30237,1.31526,24.5562,1.75281,0.000359322,0.000359322,0.000359322
11,99.662,1.0434,23.546,1.77227,0.60376,0.60936,0.62198,0.27725,1.31585,25.6615,1.77474,0.000395673,0.000395673,0.000395673
12,101.375,1.0715,23.0603,1.6813,0.52014,0.62067,0.63461,0.30124,1.29098,30.6208,1.79794,0.000431778,0.000431778,0.000431778
