epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
33,203.411,2.12903,19.0165,1.65567,0.2518,0.76751,0.44491,0.17646,2.92631,92.2112,3.20215,0.000725504,0.000725504,0.000725504
34,212.523,2.13866,19.6961,1.57916,0.2518,0.76751,0.44491,0.17646,2.92631,92.2112,3.20215,0.000742363,0.000742363,0.000742363
35,221.153,2.02293,17.6684,1.53125,0.22446,0.68683,0.38458,0.13149,2.93812,80.7685,3.06136,0.000758752,0.000758752,0.000758752
36,228.731,2.00311,17.1806,1.63323,0.23408,0.52609,0.35864,0.14508,3.01138,86.3625,3.01238,0.00077466,0.00077466,0.00077466
37,235.172,2.9475,52.7906,2.63859,0.23408,0.52609,0.35864,0.14508,3.01138,86.3625,3.01238,0.000790079,0.000790079,0.000790079
38,240.385,2.16126,22.5642,1.8139,0.23469,0.5688,0.35288,0.1163,2.91209,68.3401,3.06635,0.000804997,0.000804997,0.000804997
39,245.598,2.03029,20.9205,1.55112,0.49092,0.43525,0.25116,0.09996,2.76833,47.3384,2.82579,0.000819408,0.000819408,0.000819408
40,250.258,2.19468,20.9998,1.62804,0.49092,0.43525,0.25116,0.09996,2.76833,47.3384,2.82579,0.000833303,0.000833303,0.000833303
41,255.053,2.0787,20.7772,1.59272,0.70648,0.327,0.28133,0.13659,2.67381,53.0784,2.71402,0.000846672,0.000846672,0.000846672
42,259.92,2.1357,17.8543,1.49211,0.62945,0.28018,0.28924,0.12151,2.79776,46.5359,2.93967,0.00085951,0.00085951,0.00085951
43,264.531,2.21572,22.5217,1.96042,0.62945,0.28018,0.28924,0.12151,2.79776,46.5359,2.93967,0.000871808,0.000871808,0.000871808
44,269.69,2.05246,16.7085,1.56751,0.37994,0.38732,0.34938,0.14746,2.75766,30.8404,2.79109,0.000883559,0.000883559,0.000883559
45,274.553,2.14624,19.2185,1.77894,0.37994,0.38732,0.34938,0.14746,2.75766,30.8404,2.79109,0.000894758,0.000894758,0.000894758
46,279.649,2.10779,18.962,1.58772,0.57179,0.26135,0.27913,0.11577,2.7937,34.5969,2.88216,0.000905397,0.000905397,0.000905397
47,284.416,2.39405,19.4987,1.65458,0.57179,0.26135,0.27913,0.11577,2.7937,34.5969,2.88216,0.000915472,0.000915472,0.000915472
48,289.184,2.10396,18.6007,1.65554,0.33542,0.36545,0.3462,0.11908,2.78433,35.3196,2.82841,0.000924978,0.000924978,0.000924978
49,293.929,2.10321,20.1694,1.82411,0.33542,0.36545,0.3462,0.11908,2.78433,35.3196,2.82841,0.000933909,0.000933909,0.000933909
50,298.948,2.17357,18.7205,1.79939,0.4306,0.5211,0.47464,0.15553,2.80371,32.0463,2.78078,0.000942261,0.000942261,0.000942261
51,303.544,2.25962,19.3346,1.75058,0.4306,0.5211,0.47464,0.15553,2.80371,32.0463,2.78078,0.000940625,0.000940625,0.000940625
52,308.554,2.24792,18.2273,1.63635,0.62407,0.47549,0.52749,0.18359,2.66548,26.3479,2.34037,0.000929335,0.000929335,0.000929335
53,313.116,2.07787,19.0418,1.47199,0.62407,0.47549,0.52749,0.18359,2.66548,26.3479,2.34037,0.000917914,0.000917914,0.000917914
54,317.753,2.14586,18.6302,1.62608,0.55184,0.39694,0.4051,0.13679,2.88863,43.3677,2.64544,0.000906368,0.000906368,0.000906368
55,322.29,2.1663,17.8357,1.70222,0.55184,0.39694,0.4051,0.13679,2.88863,43.3677,2.64544,0.000894701,0.000894701,0.000894701
56,326.848,2.3015,21.0242,1.65174,0.50051,0.37146,0.32249,0.10858,3.0178,40.2283,2.65871,0.000882918,0.000882918,0.000882918
57,331.849,2.13178,17.2144,1.54562,0.50051,0.37146,0.32249,0.10858,3.0178,40.2283,2.65871,0.000871025,0.000871025,0.000871025
58,336.827,2.00726,17.2937,1.62299,0.26795,0.55689,0.41579,0.17234,2.68351,35.5594,2.26035,0.000859027,0.000859027,0.000859027
59,341.522,2.08901,18.6579,1.6472,0.26795,0.55689,0.41579,0.17234,2.68351,35.5594,2.26035,0.000846929,0.000846929,0.000846929
60,346.735,2.13129,18.4373,1.6961,0.33292,0.52512,0.38535,0.1693,2.56159,28.0758,2.31055,0.000834736,0.000834736,0.000834736
61,351.478,2.14388,17.7318,1.62675,0.33292,0.52512,0.38535,0.1693,2.56159,28.0758,2.31055,0.000822454,0.000822454,0.000822454
62,356.321,2.28915,18.8311,1.62357,0.69459,0.52229,0.60047,0.2409,2.60111,26.2639,2.34958,0.000810088,0.000810088,0.000810088
63,361.075,2.09236,18.9281,1.63051,0.69459,0.52229,0.60047,0.2409,2.60111,26.2639,2.34958,0.000797644,0.000797644,0.000797644
64,366.006,1.96673,18.1903,1.55403,0.61,0.591,0.58603,0.20612,2.89225,34.5615,2.61208,0.000785127,0.000785127,0.000785127
65,371.397,2.12246,17.7074,1.54383,0.61,0.591,0.58603,0.20612,2.89225,34.5615,2.61208,0.000772542,0.000772542,0.000772542
66,376.88,2.18223,17.8185,1.55848,0.6728,0.45169,0.41009,0.18158,2.90875,35.7934,2.82984,0.000759895,0.000759895,0.000759895
67,381.999,2.08732,16.9483,1.45923,0.6728,0.45169,0.41009,0.18158,2.90875,35.7934,2.82984,0.000747192,0.000747192,0.000747192
68,386.791,2.02209,16.3374,1.54161,0.52735,0.43086,0.31912,0.14132,3.40192,70.3111,3.53565,0.000734438,0.000734438,0.000734438
69,391.497,1.92734,15.5302,1.47635,0.52735,0.43086,0.31912,0.14132,3.40192,70.3111,3.53565,0.000721639,0.000721639,0.000721639
70,396.746,2.20042,17.7811,1.53847,0.62999,0.36607,0.29653,0.11179,3.65363,76.2478,3.61636,0.0007088,0.0007088,0.0007088
71,401.57,2.19924,17.452,1.73577,0.62999,0.36607,0.29653,0.11179,3.65363,76.2478,3.61636,0.000695927,0.000695927,0.000695927
72,406.295,2.25626,17.8869,1.66701,0.26237,0.45456,0.39471,0.15709,3.44227,47.3094,3.01588,0.000683026,0.000683026,0.000683026
73,410.907,2.14913,16.6276,1.55408,0.26237,0.45456,0.39471,0.15709,3.44227,47.3094,3.01588,0.000670102,0.000670102,0.000670102
74,415.809,2.10707,16.8703,1.56543,0.34182,0.32807,0.31915,0.12156,3.48068,44.7996,2.85683,0.000657161,0.000657161,0.000657161
75,420.44,1.96804,18.0666,1.65365,0.34182,0.32807,0.31915,0.12156,3.48068,44.7996,2.85683,0.000644208,0.000644208,0.000644208
76,425.369,2.13994,16.4928,1.58865,0.66083,0.18488,0.20969,0.0743,3.88919,58.7326,3.21503,0.00063125,0.00063125,0.00063125
77,429.8,1.98607,17.8964,1.68526,0.66083,0.18488,0.20969,0.0743,3.88919,58.7326,3.21503,0.000618292,0.000618292,0.000618292
78,434.843,2.1043,16.9236,1.71375,0.67916,0.14313,0.12733,0.04437,3.73535,50.4229,2.98189,0.000605339,0.000605339,0.000605339
79,439.586,1.89871,15.5347,1.59618,0.67916,0.14313,0.12733,0.04437,3.73535,50.4229,2.98189,0.000592398,0.000592398,0.000592398
80,444.231,1.90135,15.6144,1.49052,0.4168,0.33305,0.3994,0.2027,3.07933,33.7828,2.5258,0.000579474,0.000579474,0.000579474
81,449.151,2.17195,16.2735,1.58988,0.4168,0.33305,0.3994,0.2027,3.07933,33.7828,2.5258,0.000566573,0.000566573,0.000566573
82,454.026,2.03799,16.7717,1.53867,0.33064,0.62507,0.53268,0.26056,2.68276,22.8198,2.40418,0.0005537,0.0005537,0.0005537
83,458.904,1.92011,15.6302,1.54684,0.33064,0.62507,0.53268,0.26056,2.68276,22.8198,2.40418,0.000540861,0.000540861,0.000540861
84,463.917,2.07172,16.5382,1.62122,0.42427,0.69207,0.64339,0.33393,2.53375,19.5325,2.3101,0.000528062,0.000528062,0.000528062
85,468.881,1.94771,15.1516,1.49654,0.42427,0.69207,0.64339,0.33393,2.53375,19.5325,2.3101,0.000515308,0.000515308,0.000515308
86,475.406,1.97427,17.8537,1.71113,0.46885,0.66632,0.63735,0.32606,2.59411,19.6295,2.33083,0.000502605,0.000502605,0.000502605
87,480.478,1.99785,17.1815,1.86213,0.46885,0.66632,0.63735,0.32606,2.59411,19.6295,2.33083,0.000489958,0.000489958,0.000489958
88,485.187,2.20223,17.1932,1.77513,0.46804,0.8071,0.66467,0.31947,2.60516,19.6132,2.29603,0.000477373,0.000477373,0.000477373
89,489.594,1.97486,17.0076,1.64188,0.46804,0.8071,0.66467,0.31947,2.60516,19.6132,2.29603,0.000464856,0.000464856,0.000464856
90,494.793,1.97457,15.6355,1.58818,0.64643,0.53088,0.64004,0.3221,2.50357,18.3853,2.19892,0.000452412,0.000452412,0.000452412
91,499.551,2.09819,16.3229,1.6411,0.64643,0.53088,0.64004,0.3221,2.50357,18.3853,2.19892,0.000440046,0.000440046,0.000440046
92,504.737,2.05123,15.1896,1.46786,0.50546,0.67601,0.6479,0.28398,2.42954,17.6317,2.15704,0.000427764,0.000427764,0.000427764
93,509.469,1.96003,14.8803,1.52628,0.50546,0.67601,0.6479,0.28398,2.42954,17.6317,2.15704,0.000415571,0.000415571,0.000415571
94,515.545,1.894,16.4366,1.702,0.72156,0.55966,0.66903,0.30367,2.46386,17.6354,2.15556,0.000403473,0.000403473,0.000403473
95,520.569,1.83548,14.5394,1.49439,0.72156,0.55966,0.66903,0.30367,2.46386,17.6354,2.15556,0.000391475,0.000391475,0.000391475
96,525.41,1.97589,15.4254,1.58669,0.77848,0.7384,0.73486,0.34528,2.45641,17.675,2.1485,0.000379582,0.000379582,0.000379582
97,530.309,1.97854,14.4903,1.43976,0.77848,0.7384,0.73486,0.34528,2.45641,17.675,2.1485,0.000367799,0.000367799,0.000367799
98,535.896,1.7875,13.8751,1.48072,0.55029,0.70523,0.61907,0.32727,2.41479,17.4342,2.11137,0.000356132,0.000356132,0.000356132
99,540.464,1.90792,14.2655,1.48991,0.55029,0.70523,0.61907,0.32727,2.41479,17.4342,2.11137,0.000344586,0.000344586,0.000344586
100,545.706,1.91205,14.0595,1.4005,0.46676,0.71109,0.63328,0.32871,2.38094,16.7197,2.06537,0.000333165,0.000333165,0.000333165
101,550.325,1.84514,14.8676,1.54095,0.46676,0.71109,0.63328,0.32871,2.38094,16.7197,2.06537,0.000321875,0.000321875,0.000321875
102,555.036,1.812,13.4771,1.49709,0.54469,0.76011,0.65136,0.33555,2.36794,16.3582,2.03605,0.000310721,0.000310721,0.000310721
103,559.909,1.89749,15.2243,1.59732,0.54469,0.76011,0.65136,0.33555,2.36794,16.3582,2.03605,0.000299707,0.000299707,0.000299707
104,564.757,1.83287,15.0153,1.48323,0.56682,0.80772,0.72417,0.34276,2.35879,15.9012,2.02103,0.000288839,0.000288839,0.000288839
105,569.964,1.83363,13.7129,1.5035,0.56682,0.80772,0.72417,0.34276,2.35879,15.9012,2.02103,0.000278121,0.000278121,0.000278121
106,574.926,1.81747,13.8009,1.41819,0.47413,0.80579,0.68881,0.34686,2.3674,15.7339,2.03248,0.000267558,0.000267558,0.000267558
107,579.999,1.90676,14.0582,1.45391,0.47413,0.80579,0.68881,0.34686,2.3674,15.7339,2.03248,0.000257154,0.000257154,0.000257154
108,585.043,1.92904,15.4917,1.61582,0.64009,0.81623,0.77091,0.38686,2.36888,16.0322,2.06185,0.000246915,0.000246915,0.000246915
109,589.849,1.95613,14.9767,1.5365,0.64009,0.81623,0.77091,0.38686,2.36888,16.0322,2.06185,0.000236844,0.000236844,0.000236844
110,595.251,1.80683,13.9576,1.50351,0.84796,0.69659,0.84375,0.423,2.37042,15.8204,2.10707,0.000226946,0.000226946,0.000226946
111,600.583,1.74985,13.8806,1.58933,0.84796,0.69659,0.84375,0.423,2.37042,15.8204,2.10707,0.000217225,0.000217225,0.000217225
112,605.815,1.86806,14.2347,1.4678,0.70621,0.83075,0.79077,0.44452,2.37719,15.3774,2.13566,0.000207686,0.000207686,0.000207686
113,610.652,1.83544,13.6936,1.41399,0.70621,0.83075,0.79077,0.44452,2.37719,15.3774,2.13566,0.000198333,0.000198333,0.000198333
114,615.573,1.69212,13.1423,1.46701,0.69243,0.79008,0.79182,0.43333,2.35658,15.1485,2.12359,0.00018917,0.00018917,0.00018917
115,620.651,1.79892,13.2219,1.52684,0.69243,0.79008,0.79182,0.43333,2.35658,15.1485,2.12359,0.000180201,0.000180201,0.000180201
116,625.708,1.81633,13.4733,1.48759,0.74427,0.78931,0.8073,0.44198,2.33526,14.8711,2.11364,0.000171429,0.000171429,0.000171429
117,630.489,1.70587,12.8049,1.42273,0.74427,0.78931,0.8073,0.44198,2.33526,14.8711,2.11364,0.000162859,0.000162859,0.000162859
118,635.313,1.68671,12.7322,1.46847,0.69815,0.84447,0.81195,0.46316,2.29781,14.6596,2.07594,0.000154495,0.000154495,0.000154495
119,640.375,1.79556,13.4107,1.37379,0.69815,0.84447,0.81195,0.46316,2.29781,14.6596,2.07594,0.00014634,0.00014634,0.00014634
120,645.429,1.80326,13.266,1.43027,0.78921,0.92137,0.88276,0.48614,2.28914,14.5683,2.05307,0.000138397,0.000138397,0.000138397
121,650.66,1.77583,13.1475,1.47839,0.78921,0.92137,0.88276,0.48614,2.28914,14.5683,2.05307,0.000130671,0.000130671,0.000130671
122,656.721,1.67719,12.1475,1.39302,0.74315,0.86113,0.86296,0.46506,2.29187,14.5863,2.04619,0.000123164,0.000123164,0.000123164
123,662.089,1.80904,12.9798,1.48799,0.74315,0.86113,0.86296,0.46506,2.29187,14.5863,2.04619,0.00011588,0.00011588,0.00011588
124,666.89,1.73056,12.3644,1.47576,0.71155,0.86517,0.82702,0.45849,2.29324,14.7208,2.03916,0.000108822,0.000108822,0.000108822
125,671.616,1.74407,12.8868,1.54639,0.71155,0.86517,0.82702,0.45849,2.29324,14.7208,2.03916,0.000101993,0.000101993,0.000101993
126,676.793,1.66295,13.1963,1.49143,0.67885,0.79012,0.7751,0.4576,2.28901,14.6867,2.0329,9.53968e-05,9.53968e-05,9.53968e-05
127,682.134,1.78082,13.2194,1.48372,0.67885,0.79012,0.7751,0.4576,2.28901,14.6867,2.0329,8.90352e-05,8.90352e-05,8.90352e-05
128,687.224,1.72396,12.4541,1.43282,0.65452,0.73014,0.77078,0.44838,2.28893,14.9065,2.02336,8.29115e-05,8.29115e-05,8.29115e-05
129,692.418,1.7247,13.2507,1.46548,0.65452,0.73014,0.77078,0.44838,2.28893,14.9065,2.02336,7.70283e-05,7.70283e-05,7.70283e-05
130,697.388,1.72968,12.6498,1.4607,0.8302,0.6616,0.78209,0.4449,2.29667,14.7429,2.02331,7.13883e-05,7.13883e-05,7.13883e-05
131,702.928,1.76719,12.902,1.53308,0.8302,0.6616,0.78209,0.4449,2.29667,14.7429,2.02331,6.59937e-05,6.59937e-05,6.59937e-05
132,708.071,1.65004,12.8243,1.40322,0.75856,0.78818,0.8368,0.45993,2.30931,14.4184,2.03755,6.08472e-05,6.08472e-05,6.08472e-05
133,713.561,1.67894,12.2113,1.37611,0.75856,0.78818,0.8368,0.45993,2.30931,14.4184,2.03755,5.59508e-05,5.59508e-05,5.59508e-05
134,719.08,1.93202,12.877,1.39476,0.7341,0.77443,0.81602,0.47735,2.30586,14.379,2.03582,5.13068e-05,5.13068e-05,5.13068e-05
135,723.87,1.66228,12.073,1.37798,0.7341,0.77443,0.81602,0.47735,2.30586,14.379,2.03582,4.69171e-05,4.69171e-05,4.69171e-05
136,728.753,1.753,13.576,1.48411,0.72688,0.85471,0.83764,0.47474,2.30397,14.2388,2.03226,4.27838e-05,4.27838e-05,4.27838e-05
137,733.668,1.88855,12.8398,1.40822,0.72688,0.85471,0.83764,0.47474,2.30397,14.2388,2.03226,3.89086e-05,3.89086e-05,3.89086e-05
138,738.668,1.68927,12.2065,1.35701,0.76364,0.83868,0.84953,0.47721,2.29616,14.0654,2.02364,3.52932e-05,3.52932e-05,3.52932e-05
139,743.493,1.71915,12.2846,1.40187,0.76364,0.83868,0.84953,0.47721,2.29616,14.0654,2.02364,3.19392e-05,3.19392e-05,3.19392e-05
140,748.576,1.84242,12.2226,1.49794,0.77987,0.86574,0.86319,0.4818,2.28689,14.0243,2.01415,2.88481e-05,2.88481e-05,2.88481e-05
141,788.454,1.70373,13.0184,1.35192,0.77987,0.86574,0.86319,0.4818,2.28689,14.0243,2.01415,2.60212e-05,2.60212e-05,2.60212e-05
142,793.122,1.75549,14.1878,1.40078,0.75742,0.86861,0.88193,0.50551,2.28432,14.0162,2.00979,2.34598e-05,2.34598e-05,2.34598e-05
143,797.987,1.68172,12.5482,1.527,0.75742,0.86861,0.88193,0.50551,2.28432,14.0162,2.00979,2.1165e-05,2.1165e-05,2.1165e-05
144,802.869,1.78867,14.4905,1.4708,0.82809,0.7828,0.8866,0.50081,2.28364,14.0494,2.01191,1.91377e-05,1.91377e-05,1.91377e-05
145,807.558,1.74291,14.8071,1.6327,0.82809,0.7828,0.8866,0.50081,2.28364,14.0494,2.01191,1.7379e-05,1.7379e-05,1.7379e-05
146,812.345,1.88901,15.048,1.48884,0.95891,0.76608,0.89567,0.49939,2.28454,14.0557,2.01517,1.58896e-05,1.58896e-05,1.58896e-05
147,816.99,1.7961,13.5338,1.47076,0.95891,0.76608,0.89567,0.49939,2.28454,14.0557,2.01517,1.467e-05,1.467e-05,1.467e-05
148,821.753,1.83972,15.9281,1.43277,0.93402,0.76841,0.8955,0.49784,2.27941,14.0739,2.01238,1.3721e-05,1.3721e-05,1.3721e-05
149,826.528,1.84969,13.1731,1.43733,0.93402,0.76841,0.8955,0.49784,2.27941,14.0739,2.01238,1.30427e-05,1.30427e-05,1.30427e-05
150,831.39,1.70511,15.0663,1.6202,0.91951,0.76617,0.89561,0.49534,2.27569,14.1059,2.01038,1.26357e-05,1.26357e-05,1.26357e-05
