epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,128.076,2.9177,126.938,3.70942,0.49977,0.05351,0.07459,0.05168,2.93187,119.322,3.50449,2.5e-05,2.5e-05,2.5e-05
2,183.85,2.93264,127.576,3.51668,0.50769,0.05351,0.07899,0.05372,2.91744,118.888,3.47138,6.24983e-05,6.24983e-05,6.24983e-05
3,238.943,2.80421,128.572,3.77516,0.51824,0.05317,0.08104,0.05509,2.92126,118.887,3.4383,9.99891e-05,9.99891e-05,9.99891e-05
4,290.008,3.02217,123.279,3.92929,0.55499,0.26217,0.28059,0.11903,3.33531,82.8517,3.7585,0.000137466,0.000137466,0.000137466
5,343.681,2.77006,70.6762,3.37221,0.24769,0.49309,0.26272,0.11268,3.02443,228.48,3.3084,0.000174924,0.000174924,0.000174924
6,399.677,2.5771,58.0361,2.95474,0.35881,0.45132,0.39092,0.16651,3.05157,245.452,3.50779,0.000212356,0.000212356,0.000212356
7,453.494,2.40001,52.9934,2.95435,0.23661,0.65186,0.26395,0.13499,2.63049,133.065,3.0289,0.000249756,0.000249756,0.000249756
8,506.263,2.34014,46.1459,2.86434,0.32525,0.32599,0.2859,0.13305,2.56749,89.2597,2.99824,0.000287118,0.000287118,0.000287118
9,559.267,2.40504,43.5016,2.70517,0.29609,0.48432,0.33038,0.1658,2.97289,71.5416,3.3909,0.000324436,0.000324436,0.000324436
10,611.281,2.27552,40.4671,2.74431,0.3641,0.33559,0.335,0.1819,3.1914,82.9281,3.99955,0.000361704,0.000361704,0.000361704
11,657.741,2.12097,44.832,2.94217,0.21386,0.28147,0.15834,0.06412,3.7719,130.164,5.04938,0.000398915,0.000398915,0.000398915
12,709.348,2.23873,41.4441,2.78618,0.30603,0.31984,0.25671,0.124,2.66341,63.361,3.13227,0.000436065,0.000436065,0.000436065
13,759.745,2.20118,38.7336,2.76872,0.16792,0.23377,0.15596,0.06523,2.67458,225.505,3.324,0.000473146,0.000473146,0.000473146
14,805.838,2.40813,38.9913,2.74528,0.20984,0.31378,0.22394,0.09918,2.6049,75.5638,3.19714,0.000510153,0.000510153,0.000510153
15,856.812,2.41064,40.3879,2.91622,0.34344,0.32151,0.25039,0.10477,2.79461,52.8348,3.31888,0.000547079,0.000547079,0.000547079
16,904.329,2.34197,36.5078,2.98304,0.30351,0.56963,0.2974,0.12491,2.73564,62.9262,3.36458,0.00058392,0.00058392,0.00058392
17,953.636,2.28184,37.7245,2.82593,0.1973,0.41455,0.21898,0.09113,3.01307,193.533,4.1732,0.000620668,0.000620668,0.000620668
18,1001.11,2.24916,35.1065,2.86939,0.22248,0.60099,0.29614,0.12748,2.7627,69.1698,3.99997,0.000657317,0.000657317,0.000657317
19,1050.97,2.24616,32.6431,2.78329,0.22843,0.3625,0.26329,0.11619,2.88293,61.2228,4.43064,0.000693863,0.000693863,0.000693863
20,1100.46,2.38651,36.2331,2.86888,0.26611,0.43969,0.25165,0.11754,2.94369,88.6717,4.38837,0.000730298,0.000730298,0.000730298
21,1149.96,2.37017,33.6928,2.9126,0.32571,0.49353,0.32843,0.1477,2.78823,68.6075,3.90844,0.000766617,0.000766617,0.000766617
22,1200.95,2.42868,35.4984,2.88646,0.35206,0.53279,0.36341,0.16164,2.74983,58.5336,3.63353,0.000802814,0.000802814,0.000802814
23,1248.73,2.31723,36.8007,2.88047,0.29418,0.54331,0.32445,0.12925,2.67158,61.515,3.62566,0.000838883,0.000838883,0.000838883
24,1298.22,2.38777,39.3971,2.87772,0.37169,0.46353,0.3905,0.12448,2.65991,49.2496,3.69007,0.000874819,0.000874819,0.000874819
25,1346.16,2.37606,37.2519,2.86287,0.27375,0.40033,0.32071,0.11927,2.67551,57.7586,3.57202,0.000910615,0.000910615,0.000910615
26,1396.64,2.35488,35.9807,2.8173,0.4251,0.41349,0.28363,0.09706,2.86141,75.5585,3.86329,0.000946266,0.000946266,0.000946266
27,1446.06,2.32038,34.9442,2.83375,0.41705,0.23718,0.14185,0.05429,3.10703,92.4073,4.46679,0.000981765,0.000981765,0.000981765
28,1496.49,2.29666,37.4972,2.75399,0.02756,0.08136,0.03047,0.01278,4.07864,91.2482,5.92368,0.00101711,0.00101711,0.00101711
29,1545.18,2.37958,35.3884,2.8109,0.02756,0.08136,0.03047,0.01278,4.07864,91.2482,5.92368,0.00105229,0.00105229,0.00105229
30,1591.23,2.34059,35.0847,2.74979,0.78073,0.01842,0.00799,0.00236,5.15198,107.791,9.07838,0.0010873,0.0010873,0.0010873
