epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
40,70.1017,0.97246,9.04898,1.59462,0.4914,0.68126,0.63415,0.2841,1.15971,10.4716,1.73257,0.00105481,0.00105481,0.00105481
41,71.8651,0.99129,9.64685,1.59208,0.4914,0.68126,0.63415,0.2841,1.15971,10.4716,1.73257,0.00104527,0.00104527,0.00104527
42,73.6827,0.92873,8.44049,1.51451,0.81758,0.67303,0.71255,0.34817,1.16447,9.96515,1.74884,0.00103555,0.00103555,0.00103555
43,75.4602,0.9907,8.70663,1.53058,0.65792,0.70648,0.68381,0.32639,1.12,10.0312,1.74944,0.00102566,0.00102566,0.00102566
44,77.227,0.9551,8.50492,1.51971,0.65044,0.77072,0.68993,0.32214,1.13543,9.32147,1.76404,0.00101559,0.00101559,0.00101559
45,78.9907,0.93559,8.28459,1.5368,0.65044,0.77072,0.68993,0.32214,1.13543,9.32147,1.76404,0.00100535,0.00100535,0.00100535
46,80.7637,0.94603,8.37493,1.53172,0.67194,0.7787,0.77994,0.44321,1.12018,8.87641,1.7142,0.000994942,0.000994942,0.000994942
47,82.546,0.98921,8.53254,1.52876,0.56836,0.81239,0.7533,0.42185,1.1262,9.17174,1.72241,0.000984379,0.000984379,0.000984379
48,84.3026,0.97663,8.45037,1.54099,0.6257,0.69271,0.7246,0.43908,1.08874,8.95256,1.67174,0.000973661,0.000973661,0.000973661
49,86.0291,0.9135,8.11405,1.50887,0.6257,0.69271,0.7246,0.43908,1.08874,8.95256,1.67174,0.000962793,0.000962793,0.000962793
50,87.8183,0.93555,8.132,1.53872,0.66928,0.69566,0.74349,0.39397,1.10049,8.88697,1.66713,0.000951779,0.000951779,0.000951779
51,89.5314,0.9312,8.48207,1.5321,0.56501,0.82533,0.74802,0.39311,1.1295,9.19375,1.76136,0.000940625,0.000940625,0.000940625
52,91.3131,0.97248,8.06975,1.46453,0.67643,0.73569,0.79299,0.45965,1.12876,9.00939,1.76574,0.000929335,0.000929335,0.000929335
53,93.1288,0.94113,7.69077,1.49792,0.67643,0.73569,0.79299,0.45965,1.12876,9.00939,1.76574,0.000917914,0.000917914,0.000917914
54,94.9453,0.93971,7.81832,1.53781,0.61866,0.84401,0.7877,0.45043,1.12261,8.85613,1.74462,0.000906368,0.000906368,0.000906368
55,96.7299,0.93624,8.14512,1.54879,0.59795,0.8148,0.77205,0.45306,1.10356,8.76302,1.70208,0.000894701,0.000894701,0.000894701
56,98.5949,0.90811,8.07502,1.50766,0.63966,0.83059,0.78937,0.44595,1.10863,8.51438,1.7006,0.000882918,0.000882918,0.000882918
57,100.321,0.94636,7.93259,1.50492,0.63966,0.83059,0.78937,0.44595,1.10863,8.51438,1.7006,0.000871025,0.000871025,0.000871025
58,102.034,0.94703,7.91933,1.52846,0.5632,0.82226,0.75931,0.46184,1.08648,8.24445,1.66129,0.000859027,0.000859027,0.000859027
59,103.827,0.93356,8.2789,1.55192,0.68113,0.69776,0.76199,0.47549,1.08426,8.25238,1.64338,0.000846929,0.000846929,0.000846929
60,105.628,0.88478,7.40661,1.44388,0.80481,0.74257,0.79333,0.47397,1.11226,8.51071,1.65235,0.000834736,0.000834736,0.000834736
61,107.38,0.91121,7.59055,1.51883,0.80481,0.74257,0.79333,0.47397,1.11226,8.51071,1.65235,0.000822454,0.000822454,0.000822454
62,109.209,0.92998,7.91398,1.48592,0.69131,0.81046,0.82575,0.4835,1.12567,8.5144,1.66486,0.000810088,0.000810088,0.000810088
63,111.021,0.91987,8.20174,1.62605,0.78006,0.77405,0.84617,0.50193,1.11977,8.21754,1.66145,0.000797644,0.000797644,0.000797644
64,112.882,0.88957,7.6175,1.50032,0.77755,0.78701,0.8171,0.49993,1.10921,7.87943,1.63793,0.000785127,0.000785127,0.000785127
65,114.581,0.88884,7.83436,1.53199,0.77755,0.78701,0.8171,0.49993,1.10921,7.87943,1.63793,0.000772542,0.000772542,0.000772542
66,116.333,0.91283,7.60897,1.44218,0.83307,0.75,0.83419,0.52715,1.09337,7.9125,1.61046,0.000759895,0.000759895,0.000759895
67,118.148,0.88944,7.55853,1.45636,0.78953,0.86053,0.88403,0.53511,1.09561,7.93214,1.60225,0.000747192,0.000747192,0.000747192
68,120.022,0.85741,7.17165,1.51216,0.77596,0.79286,0.86733,0.52446,1.09129,8.15206,1.60548,0.000734438,0.000734438,0.000734438
69,121.763,0.85791,7.23246,1.53257,0.77596,0.79286,0.86733,0.52446,1.09129,8.15206,1.60548,0.000721639,0.000721639,0.000721639
70,123.444,0.84091,7.28541,1.51827,0.86521,0.73632,0.83854,0.52056,1.07318,8.13206,1.59964,0.0007088,0.0007088,0.0007088
71,125.249,0.82109,6.85712,1.44253,0.74624,0.82104,0.83923,0.44519,1.07578,8.17779,1.65816,0.000695927,0.000695927,0.000695927
72,127.015,0.81137,6.86929,1.4428,0.71572,0.80127,0.82758,0.45289,1.09337,7.98969,1.68864,0.000683026,0.000683026,0.000683026
73,128.743,0.88919,7.74251,1.55014,0.71572,0.80127,0.82758,0.45289,1.09337,7.98969,1.68864,0.000670102,0.000670102,0.000670102
74,130.452,0.89091,7.15957,1.4915,0.71385,0.77758,0.84207,0.47036,1.08752,7.88368,1.67798,0.000657161,0.000657161,0.000657161
75,132.181,0.91374,7.48113,1.43419,0.70239,0.83706,0.81724,0.45569,1.09286,7.86712,1.66798,0.000644208,0.000644208,0.000644208
76,133.95,0.87766,7.13582,1.49169,0.83331,0.81215,0.85446,0.48841,1.08791,7.68765,1.65025,0.00063125,0.00063125,0.00063125
77,135.709,0.8739,6.75805,1.44026,0.83331,0.81215,0.85446,0.48841,1.08791,7.68765,1.65025,0.000618292,0.000618292,0.000618292
78,137.46,0.83352,7.21768,1.52267,0.82531,0.78103,0.82756,0.50367,1.08226,7.91376,1.63038,0.000605339,0.000605339,0.000605339
79,139.259,0.84853,6.78599,1.45857,0.71165,0.75602,0.78666,0.49473,1.08494,8.50517,1.60432,0.000592398,0.000592398,0.000592398
80,141.065,0.84441,7.18945,1.46427,0.68829,0.71275,0.75509,0.47115,1.08935,8.52948,1.58548,0.000579474,0.000579474,0.000579474
81,142.795,0.83599,7.30522,1.45368,0.68829,0.71275,0.75509,0.47115,1.08935,8.52948,1.58548,0.000566573,0.000566573,0.000566573
82,144.621,0.87409,7.27784,1.4547,0.74897,0.71073,0.7953,0.48218,1.08605,7.96915,1.57558,0.0005537,0.0005537,0.0005537
83,146.377,0.85987,7.12605,1.45887,0.8658,0.79539,0.85482,0.48802,1.09073,7.79951,1.57842,0.000540861,0.000540861,0.000540861
84,148.203,0.91546,7.80008,1.47736,0.86502,0.79934,0.88193,0.50825,1.07983,7.68462,1.56503,0.000528062,0.000528062,0.000528062
85,149.941,0.84486,7.1253,1.49131,0.86502,0.79934,0.88193,0.50825,1.07983,7.68462,1.56503,0.000515308,0.000515308,0.000515308
86,151.699,0.9001,7.38394,1.50818,0.93099,0.80134,0.88763,0.51565,1.08346,7.53516,1.56621,0.000502605,0.000502605,0.000502605
87,153.453,0.83977,6.98734,1.46758,0.77894,0.83671,0.85961,0.51437,1.0958,7.67668,1.5905,0.000489958,0.000489958,0.000489958
88,155.284,0.90484,7.24998,1.40959,0.75015,0.85305,0.84578,0.52055,1.10421,7.73461,1.60663,0.000477373,0.000477373,0.000477373
89,157.049,0.83012,6.84868,1.45885,0.75015,0.85305,0.84578,0.52055,1.10421,7.73461,1.60663,0.000464856,0.000464856,0.000464856
90,158.823,0.87423,7.08517,1.48839,0.70499,0.85013,0.83989,0.53123,1.088,7.7681,1.60693,0.000452412,0.000452412,0.000452412
91,160.584,0.87083,6.73921,1.41457,0.77404,0.82007,0.83856,0.53232,1.07474,7.50839,1.58609,0.000440046,0.000440046,0.000440046
92,162.371,0.82753,6.84117,1.42689,0.83214,0.81344,0.85823,0.54583,1.07331,7.41691,1.57495,0.000427764,0.000427764,0.000427764
93,164.149,0.78879,6.42149,1.46413,0.83214,0.81344,0.85823,0.54583,1.07331,7.41691,1.57495,0.000415571,0.000415571,0.000415571
94,165.952,0.87646,7.38948,1.45408,0.81,0.81212,0.86088,0.53316,1.07439,7.38715,1.57062,0.000403473,0.000403473,0.000403473
95,167.726,0.86805,6.90864,1.42913,0.7915,0.91524,0.87697,0.53428,1.07313,7.33645,1.56883,0.000391475,0.000391475,0.000391475
96,169.64,0.85845,6.59452,1.3999,0.8477,0.88549,0.90129,0.55295,1.0754,7.19733,1.57445,0.000379582,0.000379582,0.000379582
97,171.424,0.81562,6.73288,1.45874,0.8477,0.88549,0.90129,0.55295,1.0754,7.19733,1.57445,0.000367799,0.000367799,0.000367799
98,173.246,0.83595,6.7904,1.54676,0.87056,0.90351,0.90939,0.54605,1.07044,7.1909,1.58398,0.000356132,0.000356132,0.000356132
99,175.004,0.89443,7.0363,1.45126,0.8205,0.90695,0.90009,0.55728,1.0619,7.0011,1.58138,0.000344586,0.000344586,0.000344586
100,176.847,0.78918,6.32817,1.38445,0.82799,0.86447,0.88404,0.56016,1.06322,6.88259,1.59797,0.000333165,0.000333165,0.000333165
101,178.646,0.80849,6.33801,1.40893,0.82799,0.86447,0.88404,0.56016,1.06322,6.88259,1.59797,0.000321875,0.000321875,0.000321875
102,180.463,0.83944,6.6943,1.36967,0.81668,0.86579,0.88586,0.55087,1.06567,6.94947,1.59834,0.000310721,0.000310721,0.000310721
103,182.245,0.80653,6.44897,1.42647,0.77358,0.84492,0.85822,0.52993,1.07846,7.1943,1.60761,0.000299707,0.000299707,0.000299707
104,184.021,0.80975,6.22508,1.4038,0.77702,0.81239,0.86088,0.52075,1.08207,7.31167,1.60828,0.000288839,0.000288839,0.000288839
105,185.74,0.80805,6.48505,1.43854,0.77702,0.81239,0.86088,0.52075,1.08207,7.31167,1.60828,0.000278121,0.000278121,0.000278121
106,187.5,0.86336,6.86566,1.39638,0.8159,0.81895,0.86851,0.53293,1.0773,7.2558,1.60121,0.000267558,0.000267558,0.000267558
107,189.251,0.78365,6.33405,1.40489,0.85627,0.87489,0.8866,0.54098,1.06421,7.2015,1.59233,0.000257154,0.000257154,0.000257154
108,191.017,0.80523,6.53611,1.40867,0.88446,0.87061,0.89149,0.54294,1.05695,7.20618,1.59035,0.000246915,0.000246915,0.000246915
109,192.771,0.81413,6.42149,1.42968,0.88446,0.87061,0.89149,0.54294,1.05695,7.20618,1.59035,0.000236844,0.000236844,0.000236844
110,194.565,0.78195,6.06074,1.42386,0.86905,0.87489,0.8936,0.55606,1.05621,7.16064,1.58515,0.000226946,0.000226946,0.000226946
111,196.398,0.796,6.34975,1.3822,0.89518,0.86579,0.89427,0.56068,1.06098,7.15455,1.57945,0.000217225,0.000217225,0.000217225
112,198.21,0.76868,6.11935,1.40321,0.90195,0.86336,0.88809,0.56207,1.06638,7.15505,1.57391,0.000207686,0.000207686,0.000207686
113,200.04,0.78131,5.99032,1.44017,0.90195,0.86336,0.88809,0.56207,1.06638,7.15505,1.57391,0.000198333,0.000198333,0.000198333
114,201.867,0.81119,6.71337,1.45351,0.87725,0.86711,0.88995,0.54674,1.06987,7.0621,1.57238,0.00018917,0.00018917,0.00018917
115,203.664,0.79927,6.23005,1.37719,0.90253,0.87621,0.91214,0.56591,1.07175,7.08837,1.57515,0.000180201,0.000180201,0.000180201
116,205.473,0.8109,6.31271,1.39529,0.89942,0.87489,0.9136,0.56456,1.06812,7.14018,1.57543,0.000171429,0.000171429,0.000171429
117,207.201,0.78785,6.05887,1.37839,0.89942,0.87489,0.9136,0.56456,1.06812,7.14018,1.57543,0.000162859,0.000162859,0.000162859
118,208.977,0.74552,5.76501,1.3414,0.90397,0.84364,0.90023,0.56794,1.06458,7.12528,1.58052,0.000154495,0.000154495,0.000154495
119,210.802,0.80264,6.22126,1.36454,0.87806,0.8269,0.89163,0.5843,1.06517,7.13766,1.5836,0.00014634,0.00014634,0.00014634
120,212.732,0.75235,5.99179,1.40366,0.88877,0.83322,0.87935,0.59378,1.05796,7.07187,1.58257,0.000138397,0.000138397,0.000138397
121,214.469,0.7778,6.16876,1.40985,0.88877,0.83322,0.87935,0.59378,1.05796,7.07187,1.58257,0.000130671,0.000130671,0.000130671
122,216.341,0.80701,6.27637,1.39737,0.87753,0.83322,0.89379,0.59097,1.05449,6.95935,1.58135,0.000123164,0.000123164,0.000123164
123,218.149,0.81345,6.17336,1.40568,0.87924,0.84147,0.91115,0.59684,1.0519,6.86117,1.57647,0.00011588,0.00011588,0.00011588
124,219.968,0.78295,6.13866,1.41397,0.83044,0.90454,0.92605,0.59584,1.0516,6.79494,1.57427,0.000108822,0.000108822,0.000108822
125,221.723,0.7714,5.79471,1.38131,0.83044,0.90454,0.92605,0.59584,1.0516,6.79494,1.57427,0.000101993,0.000101993,0.000101993
126,223.511,0.8314,6.418,1.47922,0.86567,0.89441,0.92697,0.59522,1.05189,6.81008,1.57395,9.53968e-05,9.53968e-05,9.53968e-05
127,225.266,0.74035,5.78651,1.3626,0.85505,0.90533,0.93105,0.59912,1.05618,6.86346,1.58435,8.90352e-05,8.90352e-05,8.90352e-05
128,227.109,0.75749,5.88402,1.37409,0.87535,0.89178,0.9319,0.59224,1.0584,6.87711,1.58576,8.29115e-05,8.29115e-05,8.29115e-05
129,228.873,0.76071,5.83433,1.37992,0.87535,0.89178,0.9319,0.59224,1.0584,6.87711,1.58576,7.70283e-05,7.70283e-05,7.70283e-05
130,230.671,0.76082,5.86788,1.33089,0.88869,0.89046,0.93305,0.59013,1.05893,6.94759,1.58787,7.13883e-05,7.13883e-05,7.13883e-05
131,232.44,0.74348,5.76071,1.36819,0.91201,0.92219,0.93808,0.59552,1.06147,6.95703,1.58844,6.59937e-05,6.59937e-05,6.59937e-05
132,234.201,0.76527,6.00186,1.43962,0.91475,0.93388,0.93899,0.6002,1.06288,6.92568,1.58609,6.08472e-05,6.08472e-05,6.08472e-05
133,235.981,0.74437,5.80612,1.35163,0.91475,0.93388,0.93899,0.6002,1.06288,6.92568,1.58609,5.59508e-05,5.59508e-05,5.59508e-05
134,237.816,0.76109,5.88857,1.33456,0.91191,0.92483,0.93848,0.60073,1.06327,6.90587,1.58126,5.13068e-05,5.13068e-05,5.13068e-05
135,239.672,0.74701,5.7797,1.37794,0.91059,0.92155,0.93806,0.60371,1.06159,6.87383,1.57545,4.69171e-05,4.69171e-05,4.69171e-05
136,241.471,0.7583,6.03173,1.35368,0.91227,0.91706,0.93905,0.60669,1.0611,6.84638,1.57333,4.27838e-05,4.27838e-05,4.27838e-05
137,243.183,0.76991,5.84991,1.35516,0.91227,0.91706,0.93905,0.60669,1.0611,6.84638,1.57333,3.89086e-05,3.89086e-05,3.89086e-05
138,245.06,0.70245,5.74369,1.38504,0.91528,0.9161,0.93713,0.60776,1.05963,6.8354,1.56928,3.52932e-05,3.52932e-05,3.52932e-05
139,246.877,0.74634,5.77985,1.35524,0.90241,0.91348,0.93782,0.60935,1.05631,6.77628,1.56418,3.19392e-05,3.19392e-05,3.19392e-05
140,248.699,0.73854,5.85354,1.37091,0.89877,0.90818,0.93714,0.60664,1.05374,6.73661,1.561,2.88481e-05,2.88481e-05,2.88481e-05
141,276.473,0.82933,6.58853,1.43655,0.89877,0.90818,0.93714,0.60664,1.05374,6.73661,1.561,2.60212e-05,2.60212e-05,2.60212e-05
142,278.238,0.78329,6.16762,1.42246,0.90236,0.91421,0.93742,0.60913,1.05222,6.69983,1.56117,2.34598e-05,2.34598e-05,2.34598e-05
143,279.972,0.79629,6.08207,1.40101,0.90202,0.91919,0.93596,0.60822,1.05227,6.71129,1.56223,2.1165e-05,2.1165e-05,2.1165e-05
144,281.658,0.82762,6.60744,1.44448,0.90493,0.91919,0.93543,0.60423,1.05265,6.67669,1.56361,1.91377e-05,1.91377e-05,1.91377e-05
145,283.334,0.80898,6.10978,1.41535,0.90493,0.91919,0.93543,0.60423,1.05265,6.67669,1.56361,1.7379e-05,1.7379e-05,1.7379e-05
146,285.15,0.78545,6.34625,1.36146,0.90721,0.91656,0.93336,0.60301,1.05326,6.71202,1.56719,1.58896e-05,1.58896e-05,1.58896e-05
147,286.857,0.79837,6.37584,1.40015,0.90757,0.91524,0.93053,0.60279,1.05494,6.68772,1.57038,1.467e-05,1.467e-05,1.467e-05
148,288.642,0.74947,5.6841,1.39324,0.89158,0.91524,0.92869,0.60203,1.05572,6.71181,1.57192,1.3721e-05,1.3721e-05,1.3721e-05
149,290.405,0.76024,5.69354,1.37132,0.89158,0.91524,0.92869,0.60203,1.05572,6.71181,1.57192,1.30427e-05,1.30427e-05,1.30427e-05
150,292.109,0.74693,5.68366,1.37768,0.89426,0.91524,0.9278,0.59883,1.057,6.70222,1.57248,1.26357e-05,1.26357e-05,1.26357e-05
