epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,110.479,2.11251,4.12617,1.7813,0.08509,0.30909,0.07339,0.04604,2.08071,3.44339,2.08584,1.25e-05,1.25e-05,1.25e-05
2,221.901,2.31188,4.44435,1.85365,0.08721,0.31136,0.07379,0.04629,2.07942,3.47155,2.0817,3.73144e-05,3.73144e-05,3.73144e-05
3,320.441,2.38955,4.30569,2.03528,0.13852,0.27159,0.10633,0.05925,2.04585,3.07982,2.03664,6.18813e-05,6.18813e-05,6.18813e-05
4,412.872,1.83591,3.88122,1.64332,0.10505,0.18485,0.13093,0.04508,2.03575,2.64047,2.02706,8.62006e-05,8.62006e-05,8.62006e-05
5,520.411,1.88042,2.33799,1.63164,0.47915,0.40076,0.34223,0.10322,2.04165,3.63992,1.99081,0.000110272,0.000110272,0.000110272
6,616.503,1.74059,1.97879,1.44437,0.72135,0.21075,0.26598,0.10498,2.13079,1.70748,1.95579,0.000134097,0.000134097,0.000134097
7,705.158,1.6237,1.64597,1.32459,0.88963,0.33636,0.36214,0.10384,2.08188,3.08491,1.91702,0.000157674,0.000157674,0.000157674
8,796.404,1.62466,1.26258,1.27683,0.95534,0.30606,0.35307,0.14016,2.1231,2.36438,1.99059,0.000181003,0.000181003,0.000181003
9,887.693,1.44893,1.35567,1.32928,0.40478,0.71326,0.47093,0.16339,2.10578,1.88197,1.95526,0.000204085,0.000204085,0.000204085
10,981.961,1.43857,1.1265,1.23203,0.50367,0.84403,0.54166,0.16716,2.12203,1.87955,2.04037,0.000226919,0.000226919,0.000226919
11,1088.75,1.52803,1.23772,1.31382,0.53877,0.65076,0.52802,0.19213,2.14098,2.19862,2.17761,0.000249506,0.000249506,0.000249506
12,1181.04,1.47265,1.20485,1.32064,0.59133,0.6769,0.59809,0.22326,2.0585,1.85808,2.18967,0.000271846,0.000271846,0.000271846
13,1269.17,1.48937,1.13546,1.32931,0.66107,0.71854,0.67206,0.25011,2.02003,1.53503,2.17006,0.000293937,0.000293937,0.000293937
14,1359.81,1.53827,1.10211,1.22704,0.51924,0.5623,0.59005,0.21992,1.97707,1.47347,2.09813,0.000315782,0.000315782,0.000315782
15,1439.29,1.42643,0.97523,1.19652,0.86148,0.29697,0.34676,0.12343,1.93808,1.8668,2.07914,0.000337379,0.000337379,0.000337379
16,1534.53,1.4138,1.10537,1.2994,0.74197,0.20558,0.22234,0.09645,1.94853,1.48183,2.11383,0.000358728,0.000358728,0.000358728
17,1643.07,1.53859,0.95368,1.36058,0.32904,0.32235,0.27639,0.09841,2.05122,1.45347,2.28078,0.00037983,0.00037983,0.00037983
18,1735.85,1.59976,1.05503,1.26193,0.42472,0.26882,0.28372,0.12211,1.9118,1.70621,2.28764,0.000400684,0.000400684,0.000400684
19,1826.93,1.44091,0.90435,1.25934,0.22171,0.21378,0.22332,0.10324,1.95297,6.34026,2.32073,0.000421291,0.000421291,0.000421291
20,1918.35,1.43239,1.20288,1.48106,0.19739,0.18636,0.18682,0.08622,2.00872,9.55743,2.38944,0.000441651,0.000441651,0.000441651
21,2008.84,1.39793,1.03745,1.26938,0.24574,0.31818,0.2136,0.09314,2.0704,11.7534,2.50756,0.000461763,0.000461763,0.000461763
22,2096.29,1.38262,0.89148,1.21196,0.30393,0.29306,0.23879,0.09478,2.02356,53.9185,2.62702,0.000481627,0.000481627,0.000481627
23,2184.3,1.34373,0.83253,1.15004,0.20937,0.32841,0.19357,0.09042,2.066,40.2695,2.5382,0.000501244,0.000501244,0.000501244
24,2274.8,1.43559,0.8475,1.12087,0.47517,0.24848,0.22967,0.09178,2.19914,9.24554,2.63725,0.000520613,0.000520613,0.000520613
25,2373.02,1.40158,0.88967,1.22657,0.44056,0.20682,0.20811,0.08269,2.16283,3.46956,2.66564,0.000539735,0.000539735,0.000539735
26,2463.02,1.3507,0.9443,1.25174,0.73341,0.18636,0.23239,0.09648,2.0747,1.7266,2.62802,0.000558609,0.000558609,0.000558609
27,2554.31,1.419,0.95083,1.13784,0.69868,0.18409,0.20268,0.09054,2.18297,2.56297,2.60921,0.000577236,0.000577236,0.000577236
28,2644.57,1.42357,0.83997,1.2051,0.69868,0.18409,0.20268,0.09054,2.18297,2.56297,2.60921,0.000595616,0.000595616,0.000595616
29,2732.2,1.39925,0.83495,1.12696,0.6929,0.19196,0.21412,0.08058,2.21438,2.62764,2.65662,0.000613747,0.000613747,0.000613747
30,2824.13,1.38108,0.86449,1.26927,0.38467,0.35909,0.35766,0.17098,1.97801,1.46735,2.24433,0.000631632,0.000631632,0.000631632
31,2914.56,1.31813,0.96246,1.25006,0.38467,0.35909,0.35766,0.17098,1.97801,1.46735,2.24433,0.000649269,0.000649269,0.000649269
32,3003.26,1.27447,0.79095,1.11551,0.30755,0.40303,0.27534,0.10961,1.99526,2.01699,2.41324,0.000666658,0.000666658,0.000666658
33,3091.2,1.30206,0.79024,1.17108,0.21244,0.19773,0.21363,0.08126,2.1654,3.19709,2.62687,0.0006838,0.0006838,0.0006838
34,3182.5,1.32943,0.76605,1.14866,0.21244,0.19773,0.21363,0.08126,2.1654,3.19709,2.62687,0.000700694,0.000700694,0.000700694
35,3270.34,1.31718,0.75274,1.10622,0.19685,0.20985,0.18233,0.06332,2.15478,3.65199,2.8149,0.000717341,0.000717341,0.000717341
36,3358.72,1.27062,0.78946,1.21855,0.3111,0.38144,0.29602,0.14376,1.94239,2.02674,2.41815,0.000733741,0.000733741,0.000733741
37,3443.44,1.74895,1.79571,1.76058,0.3111,0.38144,0.29602,0.14376,1.94239,2.02674,2.41815,0.000749893,0.000749893,0.000749893
38,3530.19,1.45988,0.90143,1.22551,0.32103,0.26894,0.25535,0.11036,1.94928,1.42643,2.45725,0.000765797,0.000765797,0.000765797
39,3618.59,1.35516,0.90078,1.20463,0.91479,0.28068,0.33313,0.10752,1.9917,1.704,2.37242,0.000781454,0.000781454,0.000781454
40,3712.61,1.32812,0.85373,1.15541,0.91479,0.28068,0.33313,0.10752,1.9917,1.704,2.37242,0.000796863,0.000796863,0.000796863
41,3803.9,1.38174,0.98259,1.19252,0.5033,0.32008,0.24162,0.09162,2.11687,2.91825,2.55862,0.000812025,0.000812025,0.000812025
42,3900.24,1.34758,0.79936,1.13156,0.47817,0.35038,0.23539,0.09542,2.05271,2.39668,2.42471,0.000826939,0.000826939,0.000826939
43,4006.78,1.42091,0.84151,1.27424,0.47817,0.35038,0.23539,0.09542,2.05271,2.39668,2.42471,0.000841606,0.000841606,0.000841606
44,4100.71,1.34457,0.81588,1.18643,0.12232,0.27647,0.15453,0.06304,2.23225,2.6524,2.42651,0.000856026,0.000856026,0.000856026
45,4189.79,1.33413,0.87292,1.30023,0.12232,0.27647,0.15453,0.06304,2.23225,2.6524,2.42651,0.000870198,0.000870198,0.000870198
46,4271.57,1.39076,0.83139,1.22799,0.44248,0.23561,0.21807,0.06978,2.26718,2.2322,2.3032,0.000884122,0.000884122,0.000884122
47,4363.25,1.46764,0.8192,1.22815,0.44248,0.23561,0.21807,0.06978,2.26718,2.2322,2.3032,0.000897799,0.000897799,0.000897799
48,4442.51,1.282,0.77123,1.15434,0.14425,0.32083,0.19503,0.05917,2.46867,2.5116,2.57869,0.000911228,0.000911228,0.000911228
49,4547.97,1.57476,0.98706,1.38931,0.14425,0.32083,0.19503,0.05917,2.46867,2.5116,2.57869,0.00092441,0.00092441,0.00092441
50,4641.01,1.36867,0.78003,1.27276,0.33649,0.45038,0.41294,0.12287,2.60235,2.98194,2.52956,0.000937344,0.000937344,0.000937344
51,4732.17,1.34042,0.86227,1.26663,0.33649,0.45038,0.41294,0.12287,2.60235,2.98194,2.52956,0.000940625,0.000940625,0.000940625
52,4819.18,1.39741,0.7893,1.25126,0.57246,0.28371,0.2493,0.08252,2.43931,2.94604,2.35175,0.000934438,0.000934438,0.000934438
